otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr
736950.094435185,111.459833333333,42.6066666666667,9.88,1.46,,C,120215,0.03,1.1,0.8
736950.095627893,111.444833333333,42.5695,6.1,1.49,,C,120217,0.15,0.8,0.6
736950.101800116,111.440333333333,42.5358333333333,8.68,1.12,,C,120226,0.03,1.6,1.1
736950.104597454,111.425166666667,42.5395,10.28,1.83,,C,120230,0.08,0.8,0.7
736950.109526273,111.441666666667,42.6113333333333,8.43,1.46,,C,120237,0.09,1,0.6
736950.114146759,111.447166666667,42.5986666666667,9.59,1.29,,C,120244,0.01,1.2,1.1
736950.121304398,111.463166666667,42.5396666666667,9.94,1.51,,C,120254,0.14,1.2,2.2
736950.126243403,111.450833333333,42.6503333333333,11.14,1.37,,B,120301,0.12,0.6,0.8
736950.129640972,111.419166666667,42.5676666666667,7.66,1.38,,B,120306,0.13,0.8,1.1
736950.13606713,111.435,42.553,11.85,0.94,,C,120315,0,1.3,1
736950.140287269,111.3715,42.5211666666667,3.83,1.11,,D,120321,0.02,1.3,5.8
736950.15760625,111.443833333333,42.565,11.48,0.8,,C,120346,0.02,1.2,1
736950.159623958,111.468,42.6256666666667,9.61,0.68,,D,120349,0.01,12.5,1.2
736950.16446875,111.440166666667,42.5686666666667,11.2,0.76,,C,120356,0.04,1.1,0.9
736950.167534491,111.455666666667,42.5155,8.69,1.42,,D,120401,0,2.8,3
736950.185843981,111.433833333333,42.5195,7.38,0.97,,C,120427,0.08,1,1.9
736950.190042593,111.464,42.552,7.72,1.77,,C,120433,0.11,1.2,1.3
736950.201882176,111.4665,42.5548333333333,7.28,1.11,,C,120450,0.08,1.2,0.8
736950.206149537,111.448833333333,42.5763333333333,10.84,1.49,,C,120456,0.01,1.1,0.9
736950.206804977,111.441,42.5748333333333,10.77,1.32,,C,120457,0.03,1.3,0.9
736950.20920706,110.933,43.2321666666667,6.33,1.76,,C,120500,0.06,0.7,3.3
736950.210472222,111.442333333333,42.5705,10.57,1.11,,C,120502,0.03,1.1,0.8
736950.211374769,111.449333333333,42.5603333333333,6.85,1.68,,C,120504,0.11,1,0.7
736950.221038426,111.431666666667,42.515,0.94,1.38,,B,120518,0.14,0.7,0.8
736950.222816435,111.460166666667,42.5141666666667,8.53,1.46,,C,120520,0.02,1.7,1.8
736950.228827662,111.479333333333,42.5976666666667,9.78,0.96,,C,120529,0.05,0.9,0.7
736950.239468519,111.443833333333,42.548,10.13,0.76,,C,120544,0.1,1.7,1.1
736950.241322338,111.429666666667,42.5888333333333,7.33,1.66,,C,120547,0.11,0.6,0.8
736950.242526852,111.460333333333,42.5898333333333,9.92,1.17,,C,120549,0.04,1,0.9
736950.245598495,111.434,42.5241666666667,9.36,1.59,,C,120553,0.08,0.8,0.6
736950.246208681,111.431166666667,42.523,8.62,1.6,,C,120553,0.09,0.9,0.6
736950.263853935,111.439333333333,42.5198333333333,7.42,0.89,,C,120619,0.01,1.1,2
736950.275718403,111.439666666667,42.519,7.58,1.35,,C,120636,0.02,1.3,1.8
736950.276302315,111.478666666667,42.6086666666667,9.77,0.8,,C,120637,0.03,1.1,0.7
736950.28407037,111.447166666667,42.5311666666667,8.26,1.43,,C,120648,0.02,1.6,1.3
736950.286001273,111.447666666667,42.54,7.39,1.59,,C,120651,0.04,1.1,1.2
736950.293972107,111.477833333333,42.633,6.55,1.51,,B,120703,0.14,0.5,0.9
736950.305293518,111.444666666667,42.574,10.85,0.96,,C,120719,0.03,1.2,1.2
736950.307276736,111.447166666667,42.5315,9.12,1.27,,C,120722,0.06,1.1,0.7
736950.313824769,111.443833333333,42.5298333333333,7.97,1.24,,C,120731,0.03,1.2,1.4
736950.330701273,111.437833333333,42.5208333333333,8.63,1.18,,C,120755,0.02,1.6,1.4
736950.332250694,111.4355,42.5213333333333,7.12,0.93,,C,120758,0.04,1.2,1.9
736950.33495,111.453666666667,42.5538333333333,9.69,1.15,,C,120802,0.08,1.5,1.1
736950.336280903,111.447666666667,42.578,12.16,0.71,,C,120804,0.02,1.3,1.3
736950.337141435,111.484,42.6061666666667,7.97,0.71,,C,120805,0.04,1,1.1
736950.338704167,111.430333333333,42.5468333333333,11.3,0.96,,C,120807,0.03,1.6,1
736950.346548264,111.471166666667,42.599,3.81,1.17,,B,120818,0.14,0.8,0.9
736950.356781829,111.462666666667,42.5771666666667,4.93,1.07,,C,120833,0.05,1,1
736950.358810648,111.463833333333,42.5678333333333,4.65,1.2,,C,120836,0.11,1,0.8
736950.373423495,111.4585,42.5518333333333,9.55,1.36,,C,120857,0.01,1.6,0.7
736950.379207523,111.464,42.561,9.56,1.36,,C,120905,0.01,1.2,0.8
736950.388318634,111.495166666667,42.5941666666667,5.65,0.82,,C,120919,0.03,1.1,0.8
736950.395880093,111.4625,42.5976666666667,9.91,1.35,,C,120929,0.07,1,0.8
736950.396532639,111.427166666667,42.5588333333333,11.89,1.04,,C,120930,0.03,1.1,0.7
736950.398487153,111.482166666667,42.5965,7.24,1.11,,C,120933,0.05,1,1
736950.40212581,111.466833333333,42.605,5.4,1.93,,C,120938,0.12,1.2,0.7
736950.404502778,111.428166666667,42.5263333333333,7.44,1.26,,C,120942,0.01,1.3,1.8
736950.406847569,111.429833333333,42.4911666666667,2.16,1.21,,D,120945,0.12,1.2,14.7
736950.407321065,111.532166666667,42.602,2.25,1.44,,D,120945,0.02,1.4,12.6
736950.412582407,111.460333333333,42.5738333333333,8.14,1.22,,C,120953,0.04,1,0.8
736950.4134375,111.465166666667,42.5995,6.5,1.53,,B,120955,0.11,0.7,0.6
736950.416002778,111.477,42.5996666666667,5.9,0.75,,C,120958,0.07,0.9,1.1
736950.421833681,111.427333333333,42.5071666666667,8.8,0.64,,C,121007,0.04,1.8,1.9
736950.425053819,111.5035,42.6583333333333,7.81,1.08,,C,121011,0.01,1.6,0.8
736950.429039699,111.550333333333,42.6808333333333,3.79,1.14,,D,121017,0.01,4.6,11.6
736950.43113125,111.437333333333,42.5731666666667,10.61,1,,C,121020,0.07,1.3,1.1
736950.432130208,111.481833333333,42.5976666666667,6.54,1.35,,C,121021,0.07,1,0.9
736950.438043171,111.448166666667,42.5268333333333,8.39,0.81,,C,121030,0.01,1.3,1.3
736950.438415278,111.432166666667,42.5623333333333,9.76,0.78,,C,121031,0.06,1.4,1.5
736950.454176852,111.437666666667,42.5775,10.11,0.97,,C,121053,0.04,0.9,0.7
736950.460211921,111.465166666667,42.6281666666667,8.33,0,,B,121102,0.1,0.4,0.6
736950.468223727,111.431333333333,42.526,9.98,1.21,,C,121113,0.06,1.3,1.3
736950.469518634,111.476166666667,42.5956666666667,5.4,1.04,,C,121115,0.09,0.7,0.7
736950.475871412,111.434833333333,42.5211666666667,8.49,1.43,,C,121124,0.07,0.8,0.7
736950.49837037,111.456333333333,42.5968333333333,9.94,0.84,,C,121157,0.05,1.1,1
736950.507500694,111.437166666667,42.5503333333333,6.93,1.54,,C,121210,0.05,0.5,0.7
736950.515869213,111.424166666667,42.5561666666667,11.2,0,,C,121222,0.06,0.7,0.5
736950.522860648,111.443333333333,42.5695,11.45,1.32,,C,121232,0.02,1.2,0.9
736950.528857755,111.471,42.5913333333333,7.88,1.05,,C,121241,0.02,1,1
736950.533846528,111.4735,42.603,5.06,1.03,,C,121248,0.1,1.3,1.7
736950.542384144,111.4565,42.5403333333333,10.79,1.43,,D,121300,0.01,12.5,1.3
736950.549180903,111.451666666667,42.576,11.11,0.68,,C,121310,0.02,1.3,0.9
736950.550038079,111.436666666667,42.5658333333333,11.24,1.11,,C,121311,0.06,1.7,1
736950.560496875,111.449833333333,42.576,4.15,0,,C,121326,0.09,0.4,0.5
736950.564467361,111.473666666667,42.5685,5.82,1.14,,C,121332,0.07,1.2,2
736950.567941782,111.4375,42.5191666666667,7.81,1.43,,C,121337,0.03,1.1,1.9
736950.582227431,111.457833333333,42.5583333333333,5.74,0.73,,C,121358,0.01,1.2,1.1
736950.583277546,111.4585,42.5531666666667,11.15,0.84,,C,121359,0.06,1.4,1.1
736950.591368171,111.474166666667,42.6771666666667,11.89,0,,C,121411,0.01,1.4,1
736950.594028704,111.43,42.5173333333333,7.55,1.85,,C,121415,0.14,0.9,1.2
736950.607601389,111.453333333333,42.548,6.35,0.8,,D,121434,0.03,12.8,1
736950.632050347,111.451666666667,42.5791666666667,9.75,0.96,,C,121509,0.03,1.2,1.1
736950.635412963,111.444833333333,42.5513333333333,7.55,0.76,,C,121514,0.06,1.1,1.1
736950.637653472,111.476166666667,42.5941666666667,6.85,0.8,,C,121518,0.04,0.9,0.9
736950.641558333,111.424666666667,42.5053333333333,9.44,1.81,,B,121523,0.1,0.6,1
736950.649606019,111.433166666667,42.5371666666667,8.81,1.42,,B,121534,0.1,0.6,0.9
736950.653726157,111.436666666667,42.5498333333333,11.35,0.75,,C,121541,0.02,1.3,1
736950.654866435,111.435833333333,42.547,11.21,0.96,,C,121542,0.03,1.3,1
736950.666237268,111.5,42.6071666666667,7.25,0.84,,C,121559,0.04,1,0.6
736950.668333681,111.467833333333,42.5203333333333,10.38,0.81,,C,121602,0,2.2,1
736950.672515856,111.441,42.556,12.22,1.21,,C,121608,0.02,1.4,0.9
736950.674055671,111.424,42.5478333333333,11.37,2.08,,B,121610,0.08,0.4,0.6
736950.677062153,111.432666666667,42.5515,11.32,0.82,,C,121614,0.06,1.4,1.1
736950.679074884,111.451,42.5671666666667,10.91,0.66,,C,121617,0.01,1.9,2.1
736950.695691204,111.450333333333,42.553,9.85,1.84,,C,121641,0.07,0.9,1
736950.698740972,111.430833333333,42.5746666666667,8.7,1.25,,C,121645,0,2.4,2.8
736950.719777546,111.439833333333,42.536,11.11,1.18,,C,121716,0.01,1.6,0.9
736950.724993866,111.467,42.5731666666667,6.89,0.73,,C,121723,0.03,1.1,0.9
736950.728140394,111.471833333333,42.5681666666667,5.18,0.87,,C,121728,0,1.1,2.2
736950.746973148,111.469,42.5158333333333,10.76,1.27,,C,121755,0,1.9,1.2
736950.747794329,111.4665,42.515,10.63,1.23,,C,121756,0,2.2,1
736950.749824074,111.449333333333,42.5836666666667,11.34,0.84,,C,121759,0.03,1.2,0.9
736950.756301389,111.4445,42.5741666666667,11.13,1.11,,C,121808,0.03,1.2,1
736950.766035648,111.411,42.5176666666667,8.34,0,,B,121822,0.1,0.6,0.7
736950.770781482,111.420666666667,42.5086666666667,10.29,0.69,,C,121829,0.01,1.6,1.9
736950.784902199,111.447,42.574,11.33,0.66,,C,121850,0.06,1.5,0.9
736950.790689352,111.4435,42.5501666666667,11.04,0.82,,C,121858,0.03,1.2,0.9
736950.803407292,111.447833333333,42.5096666666667,10.72,1.49,,C,121916,0.02,1.5,1.8
736950.815520602,111.4715,42.5643333333333,3.76,0.8,,C,121934,0.05,2.2,1
736950.820516204,111.4395,42.5131666666667,9.49,1.36,,C,121941,0.05,1.4,1.6
736950.837482176,111.384833333333,42.5436666666667,9.7,1.49,,C,122004,0.06,2.3,1
736950.894673958,111.462166666667,42.638,5,1.91,,D,122128,0.12,0.8,11.9
736950.933429745,111.495666666667,42.6375,6.46,0.93,,C,122224,0.06,1.4,0.8
736950.980372917,111.474166666667,42.6035,9.82,0.44,,C,122331,0.06,1.2,0.7
736950.980696875,111.464333333333,42.5966666666667,9.62,1.45,,B,122332,0.05,0.4,0.4
736951.04520162,111.450166666667,42.583,8.95,0.96,,C,130104,0.06,1.2,1
736951.106283449,111.4455,42.5156666666667,8.64,1.33,,C,130232,0.01,1.3,1.5
736951.109703935,111.466666666667,42.569,6.33,1.31,,C,130237,0.06,1,0.8
736951.112479861,111.432,42.5101666666667,5.84,1.22,,D,130241,0.03,3.7,11.3
736951.140747917,111.450666666667,42.6013333333333,10.43,1.28,,B,130322,0.04,1,0.7
736951.143656482,111.434166666667,42.5281666666667,10.21,1.08,,C,130326,0.01,1.4,1
736951.14896713,111.459833333333,42.5418333333333,11.24,1.09,,C,130334,0.04,1.2,0.8
736951.153994213,111.429,42.5605,9.62,1.44,,B,130341,0.11,0.5,0.7
736951.157641667,111.469333333333,42.625,6.11,1.77,,B,130346,0.11,0.5,0.5
736951.183876968,111.4285,42.551,11.32,1.24,,C,130424,0.05,1.6,0.8
736951.192582986,111.448666666667,42.5796666666667,10.82,1.21,,C,130437,0.04,1.1,0.9
736951.197919792,111.460833333333,42.5621666666667,10.36,1.27,,C,130444,0.07,1.5,0.7
736951.214444907,111.463166666667,42.5721666666667,10.63,1.03,,C,130508,0.05,2,0.9
736951.215111458,111.4445,42.5871666666667,11.9,1.27,,C,130509,0.04,1.2,0.9
736951.217819907,111.461666666667,42.5758333333333,10.86,0.91,,D,130513,0.04,12.8,1.2
736951.222203009,111.416,42.572,10.91,1.24,,C,130519,0.07,1.4,1.7
736951.22877419,111.436666666667,42.566,10.79,1.33,,C,130529,0.08,1.3,0.9
736951.250262963,111.5255,42.631,5.99,1.24,,C,130600,0.03,1.2,0.7
736951.279049653,111.436333333333,42.5908333333333,8.1,1,,C,130641,0.15,1.4,1
736951.280378704,111.438,42.5793333333333,10.44,0.93,,C,130643,0.06,1.3,1.1
736951.284315278,111.446333333333,42.609,10.24,1,,C,130649,0.08,1.4,0.8
736951.28770544,111.458333333333,42.6023333333333,9.45,1.07,,C,130654,0.08,1.2,0.6
736951.28823287,111.463666666667,42.5723333333333,12.87,0.84,,D,130654,0.21,21.5,2
736951.289806366,111.421833333333,42.5608333333333,9.45,0,,B,130657,0.09,0.4,0.6
736951.29246956,111.4125,42.5558333333333,8.75,0.66,,B,130701,0.12,0.7,0.8
736951.30115162,111.4545,42.6495,11.98,2.13,,A,130713,0.09,0.4,0.4
736951.303133102,111.468166666667,42.6621666666667,11.34,1.24,,C,130716,0.02,1.8,1
736951.305685301,111.451333333333,42.5716666666667,10.43,0.93,,C,130719,0.06,1.2,1.1
736951.306044907,111.4565,42.5933333333333,9.01,1.26,,C,130720,0.06,1.1,0.9
736951.307589815,111.430166666667,42.5666666666667,10.3,2.13,,B,130722,0.05,0.5,0.6
736951.309444097,111.472166666667,42.6075,9.63,1.1,,B,130725,0.05,0.9,0.6
736951.311889931,111.439,42.519,7.26,0.18,,C,130729,0.03,1.5,2.1
736951.312010417,111.466333333333,42.6061666666667,11.34,1.14,,D,130729,0.04,12.9,1.4
736951.31366956,111.510333333333,42.6623333333333,3.59,1.52,,D,130731,0.07,8.5,10.9
736951.317303588,111.453666666667,42.6095,9.39,0.94,,C,130736,0.05,1.1,1
736951.319154398,111.451166666667,42.5571666666667,7.6,1.06,,C,130739,0.03,1,1.1
736951.320515972,111.464166666667,42.6101666666667,6.45,1.28,,C,130741,0.19,1.6,1
736951.322896644,111.4725,42.6075,9.43,0.92,,C,130744,0.04,1.2,0.8
736951.326158333,111.4725,42.6058333333333,10.05,0.84,,C,130749,0.05,1.2,0.7
736951.335484838,111.467333333333,42.5691666666667,7.52,0.94,,C,130803,0.01,1.9,0.8
736951.367204051,111.459166666667,42.5805,4.77,0,,B,130848,0.09,0.3,0.4
736951.370490393,111.430166666667,42.5201666666667,9.51,2.02,,B,130853,0.1,0.4,0.9
736951.382333449,111.4555,42.579,9.79,1.07,,C,130910,0.04,2.1,1.1
736951.397721644,111.446333333333,42.5271666666667,8.19,1.19,,C,130932,0.02,1.2,1.3
736951.411735764,111.439833333333,42.5665,10.21,1.18,,C,130952,0.05,1.1,1
736951.415496065,111.421,42.5661666666667,10.31,0,,C,130958,0.08,1.2,0.5
736951.420507639,111.426333333333,42.519,7.84,1.2,,C,131005,0.05,1.6,3.9
736951.440557176,111.4365,42.5755,9.67,1.75,,B,131034,0.08,0.4,0.4
736951.472683681,112.0525,42.644,4.69,1.32,,D,131120,0.05,4.6,13
736951.517917245,111.456,42.5655,6.05,0.76,,C,131225,0.05,1,0.8
736951.535896759,111.447666666667,42.5748333333333,5.03,1.8,,B,131251,0.08,0.5,0.6
736951.600138079,111.483166666667,42.5953333333333,6.2,0.79,,C,131424,0.05,1.1,0.8
736951.614351157,111.360833333333,42.5778333333333,8.75,1.16,,D,131444,0.02,2.6,1.6
736951.632718866,111.463833333333,42.5448333333333,11.64,1.11,,C,131510,0.02,1.8,0.9
736951.659463542,111.436,42.5491666666667,11.68,1.46,,C,131549,0.01,1.7,0.9
736951.662421875,111.4135,42.5505,10.35,1.52,,C,131553,0.11,1.3,1
736951.665753819,111.437666666667,42.5711666666667,9.86,1.18,,C,131558,0.08,1.2,1.3
736951.682371065,111.462166666667,42.5708333333333,4.91,1.04,,C,131622,0.1,1.1,0.6
736951.709654861,111.45,42.565,10.59,1.62,,C,131701,0.02,1.1,0.9
736951.72423287,111.447666666667,42.5731666666667,10.31,1.16,,C,131722,0.06,1.3,0.8
736951.727632523,111.462333333333,42.579,11.18,1.19,,D,131727,0.02,12.5,1.2
736951.732336227,111.467,42.5503333333333,7.26,1.3,,C,131734,0.03,2.2,0.8
736951.738252778,111.431333333333,42.5638333333333,10.91,1.08,,C,131742,0.01,1.3,1.1
736951.792908565,111.4365,42.5721666666667,9.78,1.26,,C,131901,0.08,1.1,1.1
736951.793870833,111.441833333333,42.518,8.12,0.83,,C,131903,0.05,1.4,1.8
736951.794313194,111.456833333333,42.565,10.34,0.98,,C,131903,0.03,1.1,0.8
736951.807365741,111.4375,42.5693333333333,11.52,1.16,,C,131922,0.01,1.3,1
736951.815204745,111.445,42.5981666666667,8.17,0,,B,131933,0.15,0.4,0.5
736951.822020602,111.438166666667,42.6005,7.5,1.7,,B,131943,0.11,0.4,0.6
736951.836586227,111.466666666667,42.587,3.75,1.3,,C,132004,0.09,0.9,0.8
736951.837849537,111.440666666667,42.5771666666667,11.17,1.43,,C,132006,0.02,1.1,1.1
736951.860198727,111.466166666667,42.5731666666667,5.74,1.32,,C,132038,0.03,2.2,0.7
736951.865483333,111.467,42.56,11.22,1.44,,C,132045,0.01,1.3,0.7
736951.869322454,111.427833333333,42.5668333333333,9.31,1.43,,C,132051,0.07,0.9,0.9
736951.876055556,111.4335,42.542,12.1,0.8,,C,132101,0.01,1.7,1
736951.879270718,111.4505,42.5993333333333,9.22,1.27,,C,132105,0.07,1.1,1.1
736951.90105162,111.461333333333,42.5711666666667,11,0.96,,D,132136,0.02,12.6,1.1
736951.930762268,111.437333333333,42.5498333333333,11.56,0.97,,C,132220,0.01,1.8,1.1
736951.981844213,111.438,42.518,6.83,1.15,,C,132333,0.03,1.2,1.9
736952.020491204,111.441666666667,42.5608333333333,7.48,1.59,,B,140029,0.07,0.5,1
736952.026079398,111.419666666667,42.567,8.14,1.91,,B,140037,0.12,0.5,0.7
736952.032125347,111.494,42.6741666666667,9.76,1.06,,C,140046,0.05,2.5,1
736952.04336794,111.4655,42.6165,9.3,1.38,,C,140102,0.04,1.1,0.6
736952.049627662,111.455166666667,42.5493333333333,8.56,1.53,,C,140111,0.01,1.5,1
736952.069190625,111.460166666667,42.5916666666667,9.85,0.75,,C,140139,0.02,1.2,1.1
736952.072702662,111.4385,42.5878333333333,9.58,1.95,,B,140144,0.07,0.3,0.4
736952.07415463,111.423666666667,42.5768333333333,9.22,1.41,,B,140146,0.11,0.6,0.8
736952.078354167,111.443166666667,42.5806666666667,11.35,1.09,,C,140152,0.03,1.3,0.9
736952.105197917,111.429666666667,42.5255,9.69,2.14,,B,140231,0.1,0.4,0.6
736952.107539583,111.437333333333,42.522,10.45,0.93,,C,140234,0.01,1.5,1.2
736952.108282986,111.428666666667,42.523,9.32,2.54,,B,140235,0.12,0.6,0.9
736952.114171528,111.446666666667,42.5361666666667,10.85,1.54,,C,140244,0.06,1.4,1.2
736952.120264699,111.425666666667,42.5305,9.22,0,,B,140252,0.12,0.4,0.8
736952.123538889,111.424166666667,42.516,9.31,2.16,,B,140257,0.1,0.4,0.8
736952.134454282,111.458,42.5245,10.52,1.65,,D,140313,0.01,2.7,1
736952.136009838,111.439333333333,42.5165,10.41,0.78,,C,140315,0.01,1.5,1.5
736952.140070602,111.4255,42.5345,8.62,1.18,,B,140321,0.11,0.4,0.7
736952.142698611,111.425333333333,42.521,8.87,2.01,,B,140325,0.08,0.7,0.8
736952.14478287,111.451666666667,42.528,10.78,1.46,,C,140328,0,1.7,0.8
736952.146475,111.437166666667,42.5241666666667,8.14,1.45,,B,140330,0.1,0.6,1
736952.147914468,111.428333333333,42.5085,7.53,1.36,,C,140332,0.11,1.9,2
736952.148465972,111.436833333333,42.5275,9.91,0.96,,C,140333,0.07,1.4,1.3
736952.152256944,111.444666666667,42.5313333333333,9.99,0.69,,C,140339,0.08,1.5,1.3
736952.153435301,111.435666666667,42.5308333333333,10.68,1.48,,C,140340,0.03,1.4,1.3
736952.15470081,111.4365,42.5106666666667,8.98,1.18,,C,140342,0.02,1.3,1.5
736952.155393981,110.936,43.2365,4.97,1.27,,D,140343,0.02,1.7,10.4
736952.161799884,111.428333333333,42.5293333333333,9.35,2.1,,B,140352,0.11,0.6,0.5
736952.163798727,111.4425,42.5806666666667,10.84,1.3,,C,140355,0.04,1.1,1.1
736952.166585417,111.442666666667,42.5645,9.6,1.17,,C,140359,0.11,1.4,1.2
736952.168501852,111.440166666667,42.5298333333333,9.7,1.12,,C,140402,0.09,1.8,1.7
736952.171092708,111.456,42.5331666666667,11.05,1.3,,D,140406,0.03,12.8,1
736952.18076713,111.4375,42.5293333333333,10.34,1.47,,C,140420,0.05,1.4,1.3
736952.18491794,111.461166666667,42.5398333333333,10.86,1.21,,C,140426,0.07,2.2,0.8
736952.1982125,111.427666666667,42.5291666666667,9.87,1.92,,B,140445,0.07,0.5,0.7
736952.200850463,111.433333333333,42.5515,11.28,1.49,,C,140448,0.03,1.7,0.9
736952.206637384,111.44,42.5198333333333,11.24,0.64,,D,140457,0,3.9,1.1
736952.20944294,111.438,42.5198333333333,10.47,1.53,,C,140501,0.01,2,1.2
736952.216462847,111.4445,42.5783333333333,9.83,1.24,,C,140511,0.05,1.9,2.1
736952.218902893,111.442333333333,42.5303333333333,10.59,1.27,,C,140514,0.03,1.5,1.4
736952.221410301,111.432166666667,42.5128333333333,8.97,1.61,,C,140518,0.02,1.4,1.7
736952.222965972,111.448833333333,42.5346666666667,10.74,1.35,,C,140520,0.05,1.4,1.2
736952.224429282,111.435333333333,42.5411666666667,10.61,1.27,,C,140522,0.07,1.5,1.3
736952.226094907,111.442166666667,42.5168333333333,7.86,1.73,,C,140525,0.03,1,1.6
736952.234515972,111.429666666667,42.5193333333333,10.1,1.49,,C,140537,0.07,1.6,1.7
736952.24448287,111.4315,42.4936666666667,4.04,1,,D,140551,0.06,1.2,5.6
736952.253857755,111.481,42.6091666666667,11.33,1.15,,C,140605,0.01,1.2,0.8
736952.260717014,111.486333333333,42.6071666666667,5.06,0.75,,C,140615,0.04,1,0.8
736952.263283449,111.4455,42.5316666666667,10.28,1.18,,C,140619,0.09,1.5,1.3
736952.267545949,111.436833333333,42.5321666666667,10.97,1.11,,C,140625,0.01,1.5,1.3
736952.271486574,111.4425,42.5356666666667,7.87,0.87,,C,140630,0.01,1.2,1.5
736952.275752546,111.437,42.5491666666667,9.29,1.04,,C,140636,0.03,1.6,2.6
736952.291132407,111.4405,42.5783333333333,10.95,1.18,,C,140658,0.04,1.4,0.8
736952.305076389,111.414333333333,42.5606666666667,8.16,1.04,,C,140719,0.08,1,1.6
736952.30734537,111.440666666667,42.5841666666667,10.2,1.11,,C,140722,0.07,1.5,0.9
736952.311465509,111.451333333333,42.523,10.69,1.18,,C,140728,0.02,2.2,1
736952.313820255,111.4395,42.599,10.25,1.14,,B,140731,0.05,0.9,0.9
736952.319302778,111.439666666667,42.5208333333333,9.69,1.12,,C,140739,0.01,1.5,1.5
736952.326584491,111.4545,42.5895,9.69,1.6,,B,140749,0.1,0.6,0.5
736952.337747222,111.473,42.6096666666667,9.81,1.22,,C,140805,0.03,1.1,1
736952.346091435,111.469333333333,42.5675,3.12,1.27,,C,140818,0.08,1.1,0.8
736952.367471181,111.432833333333,42.5191666666667,9.19,0.76,,C,140849,0.01,1.3,1.2
736952.420455324,111.476666666667,42.6106666666667,9.94,0.92,,C,141005,0.04,1.1,0.7
736952.442827083,111.422,42.5703333333333,8.94,1.98,,B,141036,0.11,0.5,0.6
736952.446728472,111.439166666667,42.5798333333333,9.6,1.5,,C,141042,0.1,1.3,0.7
736952.447707407,111.435666666667,42.567,10,1.46,,C,141044,0.05,1.1,1.2
736952.451445023,111.433,42.5271666666667,10.21,1.33,,C,141049,0.06,1.5,1.5
736952.459847222,111.416666666667,42.5486666666667,7.26,1.24,,C,141102,0.02,1.4,1.7
736952.475751852,111.433333333333,42.52,9.7,1.13,,C,141124,0.09,1.5,2
736952.476297454,111.437333333333,42.5168333333333,9.64,1.47,,C,141125,0.02,1.3,1.4
736952.492224074,111.457166666667,42.5621666666667,2.25,1.39,,D,141148,0.09,3.3,2.2
736952.496328704,111.4555,42.604,0.01,2,,B,141154,0.17,0.4,0.9
736952.51962338,111.4285,42.5093333333333,8.53,2.28,,B,141227,0.11,0.4,1
736952.523502315,111.443,42.5363333333333,5.49,1.18,,C,141233,0.07,1.3,1.7
736952.527156944,111.467,42.5516666666667,3.97,1.03,,D,141238,0.01,2.9,1
736952.536801505,111.424666666667,42.5235,9.87,2.08,,B,141252,0.08,0.3,0.5
736952.540320833,111.4475,42.5228333333333,9.5,1.63,,C,141257,0.1,2.4,0.8
736952.544118287,111.446666666667,42.5193333333333,8,1.52,,D,141303,0.01,3.3,2
736952.547412847,111.426333333333,42.529,8.78,0,,B,141307,0.1,0.6,1
736952.569756713,111.436833333333,42.5153333333333,10.6,1.24,,C,141340,0.02,1.6,1.6
736952.594236343,111.4695,42.6166666666667,8.57,1.2,,C,141415,0.02,1,0.9
736952.596868171,111.432333333333,42.5481666666667,11.87,1.18,,C,141419,0.01,1.4,1.1
736952.628861227,111.445666666667,42.5291666666667,7.09,1.26,,C,141505,0.01,1.8,1.2
736952.640951157,111.434833333333,42.5253333333333,10.83,0.68,,C,141522,0.02,1.4,1.6
736952.65081875,111.429,42.5316666666667,10.7,0.84,,C,141537,0.01,1.5,2
736952.688001736,111.4525,42.579,4.05,1.41,,C,141630,0.06,0.7,0.7
736952.722418403,111.4555,42.5976666666667,10.09,0.66,,C,141720,0.01,1.3,1.2
736952.726846759,111.444833333333,42.5876666666667,10.16,0,,B,141726,0.1,0.3,0.4
736952.743664931,111.4595,42.6003333333333,10.12,0.88,,C,141750,0.05,1.2,0.8
736952.745330093,111.43,42.5668333333333,9.55,1.86,,B,141752,0.11,0.5,0.7
736952.770488194,111.428333333333,42.5663333333333,10.94,0.97,,C,141829,0.09,1.3,1.2
736952.774629861,111.421833333333,42.5213333333333,9.41,1.62,,C,141835,0.07,0.9,0.8
736952.780201042,111.435333333333,42.5926666666667,8.68,1.96,,B,141843,0.09,0.4,0.7
736952.782900347,111.430666666667,42.5176666666667,9.13,1.59,,B,141847,0.11,0.8,0.9
736952.794409491,111.371666666667,42.5238333333333,9.06,1.54,,D,141903,0.01,2.6,1.4
736952.820716782,111.451333333333,42.5468333333333,10.95,1.17,,C,141941,0.04,1.6,1
736952.826133565,111.454333333333,42.6003333333333,10.8,1.14,,C,141949,0.02,1.3,0.9
736952.826950926,111.439,42.5886666666667,9.39,1.93,,B,141950,0.07,0.4,0.6
736952.830296181,111.454833333333,42.5966666666667,10.35,0.44,,C,141955,0.04,1.2,0.9
736952.864591204,111.442333333333,42.5661666666667,10.09,1.41,,C,142044,0.04,1.2,1
736952.874754051,111.450333333333,42.5815,2.86,2.11,,B,142059,0.1,0.3,0.5
736952.895755556,111.4775,42.5695,4.07,1.41,,D,142129,0.01,10.7,6.5
736952.899663079,111.474666666667,42.581,6.84,1.04,,C,142135,0.01,1.9,0.7
736952.909180671,111.397833333333,42.596,0.04,1.46,,C,142148,0.18,0.9,3.3
