otime lon lat depth mag quality hypo_evt_no rmse Herr Verr depth_FSL
735722.475403356 -114.266166666667 44.5608333333333 4.9 0 D 200095 0.56 3.9 3.6 4.567
735722.487977546 -114.286 44.5691666666667 4.89 0 D 200096 0.39 34.7 4.4 4.554
735722.490316204 -114.264166666667 44.5603333333333 4.92 0 C 200097 0.08 1.1 1.2 4.586
735722.533019213 -114.268333333333 44.567 4.91 0 C 200098 0.08 1.7 1 4.576
735722.581435764 -114.276333333333 44.5626666666667 4.92 0 C 200099 0.15 2.1 0.9 4.585
735722.593837963 -114.5 43.772 5 0 D 200100 2.88 61.1 77.9 4.664
735722.626645486 -114.2925 44.5773333333333 4.89 0 D 200101 0.24 3.4 1.1 4.558
735722.765975463 -114.273166666667 44.5583333333333 4.9 0 D 200102 0.55 3.6 2.2 4.568
735722.766480903 -114.266333333333 44.5586666666667 4.89 0 D 200103 0.59 3.5 2.4 4.559
735722.780028356 -114.258666666667 44.5631666666667 4.92 0 D 200104 0.16 2.9 1 4.586
735722.780155671 -113.315166666667 44.2191666666667 4.09 0 D 200105 2.02 44.2 88.6 3.899
735722.811939583 -114.282166666667 44.5786666666667 4.89 0 D 200106 0.17 2.6 0.7 4.558
735722.903529861 -114.268333333333 44.5618333333333 4.92 0 C 200107 0.15 1.4 1.4 4.585
735723.136571644 -114.276666666667 44.5731666666667 4.9 0 D 200108 0.1 14.9 1.4 4.563
735723.148864931 -114.285666666667 44.581 4.89 0 D 200109 0.2 3 0.8 4.558
735723.191519676 -114.315666666667 44.619 4.9 0 D 200110 0.68 5.6 2.5 4.567
735723.211098727 -114.275166666667 44.5738333333333 4.92 0 D 200111 0.08 14 1.3 4.582
735723.243127083 -114.265333333333 44.562 4.89 0 D 200112 0.43 4.2 3 4.558
735723.246425463 -114.272 44.5666666666667 4.89 0 D 200113 0.49 4.6 2.6 4.558
735723.247616782 -114.266666666667 44.5645 4.9 0 D 200114 0.46 4.4 2.9 4.567
735723.247965741 -114.267833333333 44.5606666666667 4.9 0 D 200115 0.1 2.5 1.2 4.567
735723.275954398 -114.2595 44.565 4.92 0 C 200116 0.15 1.6 1.4 4.585
735723.276040509 -114.276333333333 44.5731666666667 4.89 0 D 200117 0.38 7.4 1.7 4.558
735723.279039583 -114.272 44.5556666666667 4.91 0 D 200118 0.16 2.6 1.3 4.576
735723.286473843 -114.273666666667 44.5725 4.89 0 D 200119 0.49 4.2 2.1 4.558
735723.329697454 -114.285333333333 44.5778333333333 4.89 0 D 200120 0.22 3.1 0.9 4.558
735723.346255324 -114.083166666667 44.2795 5 0 D 200121 0.06 1.4 13.5 4.702
735723.396325347 -114.276833333333 44.5796666666667 4.87 0 D 200122 0.32 2.4 0.7 4.553
735723.396307523 -111.7335 43.4846666666667 5.62 0 D 200123 1.86 45.9 87.7 5.254
735723.402145139 -114.2905 44.5761666666667 4.85 0 D 200124 0.26 3.4 1.2 4.522
735723.404427894 -114.2665 44.5763333333333 4.71 0 D 200125 0.55 2.9 1.5 4.409
735723.404449306 -114.3265 44.5655 15.63 0 D 200126 0.19 2.6 4.3 14.263
735723.433015972 -111.566166666667 44.8381666666667 0.17 0 C 200127 0.09 0.8 2.4 0.347
735723.467433218 -114.268666666667 44.5585 4.91 0 C 200128 0.15 1.4 1.4 4.577
735723.467874421 -114.269333333333 44.5593333333333 4.9 0 D 200129 0.55 4 3.5 4.567
735723.468188773 -114.264666666667 44.5625 4.9 0 D 200130 0.56 4 3.5 4.567
735723.484543634 -114.248166666667 44.5591666666667 4.91 0 C 200131 0.12 1.1 1.3 4.592
735723.495123611 -114.2645 44.5566666666667 4.92 0 D 200132 0.06 3.4 1.1 4.585
735723.501765046 -114.269833333333 44.561 4.9 0 C 200133 0.12 1.7 1.6 4.567
735723.50186794 -113.643 44.5833333333333 5 0 D 200134 3.11 34 99 4.672
735723.524108681 -114.2615 44.5668333333333 4.88 0 D 200135 0.43 2.6 1.3 4.562
735723.53113912 -114.281666666667 44.5783333333333 4.69 0 D 200136 0.48 5.2 2.1 4.379
735723.536255903 -114.265666666667 44.5601666666667 4.92 0 C 200137 0.06 1.1 1.1 4.585
735723.614060417 -114.264166666667 44.5641666666667 4.9 0 C 200138 0.09 1.3 1.1 4.567
735723.624137037 -114.704666666667 44.6115 5 0 D 200139 0.07 1.9 13.8 4.657
735723.631522222 -114.262833333333 44.5601666666667 4.92 0 C 200140 0.07 1.1 1.2 4.585
735723.641265741 -114.281333333333 44.5695 4.93 0 C 200141 0.15 1.5 1.1 4.594
735723.653184143 -114.2765 44.5701666666667 4.9 0 D 200142 0.51 4.3 2.1 4.567
735723.758424537 -114.275 44.558 4.9 0 D 200143 0.46 4.3 2.3 4.568
735723.758442477 -114.160333333333 44.5231666666667 2.67 0 D 200144 0.05 3.2 5.9 2.638
735723.768532292 -114.266833333333 44.561 4.88 0 D 200145 0.55 3.9 3.5 4.549
735723.860229167 -114.2605 44.5766666666667 4.85 0 D 200146 0.37 4.4 2.2 4.546
735723.879896644 -114.266166666667 44.5838333333333 4.73 0 D 200147 0.13 16.5 1 4.419
735724.024806597 -114.282333333333 44.5768333333333 4.88 0 D 200148 0.15 2.7 0.7 4.549
735724.048053241 -114.265333333333 44.564 4.89 0 D 200149 0.44 4.3 2.9 4.558
735724.072522338 -114.285333333333 44.5788333333333 4.9 0 C 200150 0.13 1.5 0.9 4.567
735724.095696528 -114.267166666667 44.5625 4.87 0 D 200151 0.46 4.4 3 4.541
735724.117290509 -114.268333333333 44.5623333333333 4.91 0 C 200152 0.08 1.4 1.1 4.576
735724.117678819 -114.276833333333 44.5695 4.9 0 C 200153 0.09 1.6 0.9 4.567
735724.229638657 -114.263333333333 44.5606666666667 4.89 0 D 200154 0.42 4.1 2.8 4.573
735724.298441551 -114.520166666667 44.4195 5.45 0 D 200155 2.66 27.9 98.8 5.08
735724.318630671 -114.288666666667 44.5781666666667 4.93 0 C 200156 0.16 1.6 1 4.595
735724.319012731 -114.287333333333 44.5765 4.86 0 D 200157 0.22 3.2 1 4.531
735724.325248843 -114.279833333333 44.5716666666667 4.92 0 C 200158 0.16 1.3 0.9 4.6
735724.329595949 -114.314833333333 44.1378333333333 5.07 0 D 200159 0.07 1.4 13.7 4.736
735724.372689583 -114.271166666667 44.5643333333333 4.92 0 C 200160 0.15 1.4 1.3 4.585
735724.392421528 -114.376333333333 44.5263333333333 3.77 0 D 200161 4.34 99 95.1 3.547
735724.394275232 -114.272166666667 44.5606666666667 4.93 0 C 200162 0.16 1.7 0.8 4.61
735724.394286227 -114.217333333333 44.554 0.03 0 C 200163 0.14 1.7 3.2 0.279
735724.395885764 -114.2825 44.5566666666667 4.86 0 D 200164 0.46 4.9 1.6 4.547
735724.417618518 -114.2745 44.5741666666667 4.93 0 D 200165 0.15 17.6 1.6 4.591
735724.475292245 -114.2475 44.5586666666667 4.9 0 D 200166 0.39 2.6 2.8 4.583
735724.484887847 -114.062333333333 44.3205 5 0 D 200167 2.02 98.8 66 4.66
735724.505175926 -114.254666666667 44.5601666666667 4.9 0 C 200168 0.14 1.8 1.6 4.582
735724.676333912 -114.274333333333 44.5588333333333 4.9 0 C 200169 0.17 2.1 1.2 4.567
735724.87948912 -112.321333333333 44.5341666666667 4.9 0 D 200170 0.37 2.5 4.7 4.636
735724.908287616 -113.767 44.6813333333333 4.94 0 D 200171 1.65 10.1 99 4.622
735724.918734375 -114.207833333333 44.531 4.88 0 D 200172 0.58 21.5 23.2 4.583
735724.919502893 -114.263833333333 44.554 4.62 0 D 200173 0.69 3.9 2.2 4.328
735724.91953044 -114.140166666667 44.4828333333333 0.14 0 D 200174 0.36 2 4.8 0.377
735724.924306713 -114.258666666667 44.5575 4.92 0 C 200175 0.14 1.1 1.8 4.601
735724.94992581 -114.2875 44.5635 4.9 0 C 200176 0.19 2.3 1.3 4.567
735724.962351389 -113.517666666667 44.546 5 0 D 200177 3.45 57.3 99 4.675
735725.015168634 -114.286833333333 44.5811666666667 4.89 0 D 200178 0.36 3.6 1.1 4.558
735725.071758912 -114.282333333333 44.5783333333333 4.88 0 D 200179 0.19 2.9 0.9 4.549
735725.072080903 -112.348833333333 44.9335 5 0 D 200180 0.43 2.7 38 4.724
735725.088192477 -114.265666666667 44.5641666666667 4.9 0 D 200181 0.44 4.3 2.9 4.567
735725.109064931 -114.334166666667 44.6345 4.78 0 D 200182 0.68 4.5 2.4 4.475
735725.119131366 -114.290166666667 44.5756666666667 4.92 0 C 200183 0.16 1.6 0.9 4.585
735725.148482292 -114.282333333333 44.5793333333333 4.91 0 C 200184 0.13 1.4 0.8 4.577
735725.148482523 -114.300666666667 44.5948333333333 0.08 0 D 200185 0.29 6.4 5.2 0.29
735725.163314699 -113.468166666667 44.952 5 0 D 200186 0.05 1.4 13.1 4.676
735725.170401505 -114.270333333333 44.5581666666667 4.9 0 C 200187 0.14 1.3 2.5 4.567
735725.18816331 -112.296166666667 44.9075 5 0 D 200188 2.28 10 99 4.724
735725.206150116 -114.278166666667 44.5583333333333 4.88 0 D 200189 0.59 4.8 3 4.549
735725.211805324 -114.311 44.5956666666667 8.41 0 C 200190 0.05 1.7 0.8 7.745
735725.211820486 -114.4135 44.6415 11.04 0 C 200191 0.09 1.6 3 10.122
735725.238041898 -113.576166666667 44.9515 5 0 D 200192 3.97 99 99 4.658
735725.288627199 -113.005833333333 44.3856666666667 5 0 D 200193 1.73 12.3 99 4.701
735725.319165278 -114.275333333333 44.5585 4.91 0 C 200194 0.19 1.5 1.6 4.576
735725.330158565 -113.723833333333 43.599 5.26 0 C 200195 0.06 2 2.9 4.921
735725.3417 -114.272833333333 44.563 4.91 0 C 200196 0.15 1.2 1.3 4.592
735725.351317014 -114.268 44.559 4.92 0 C 200197 0.14 1.4 1.4 4.585
735725.356769907 -114.2945 44.5755 4.93 0 C 200198 0.17 2.2 1.2 4.594
735725.371660185 -114.287833333333 44.5828333333333 4.93 0 C 200199 0.16 1.7 0.9 4.594
735725.443133102 -112.604333333333 44.3801666666667 4.98 0 C 200200 0.07 0.5 13.5 4.7
735725.44314213 -112.613666666667 44.3668333333333 12.29 0 D 200201 0.31 3.5 6.5 11.25
735725.488112153 -114.289333333333 44.5831666666667 4.91 0 C 200202 0.13 1.4 0.9 4.577
735725.48814456 -114.099833333333 44.5968333333333 4.94 0 D 200203 1.03 10.6 11.4 4.665
735725.659301505 -114.692 44.6106666666667 5 0 D 200204 0.03 1.5 12.8 4.657
735725.839425694 -114.271333333333 44.5758333333333 4.87 0 D 200205 0.42 3.4 1.6 4.556
735725.986151157 -114.2765 44.5733333333333 4.91 0 D 200206 0.09 14.7 1.3 4.573
735726.132964236 -114.2865 44.579 4.88 0 D 200207 0.2 3 0.9 4.549
735726.13976875 -114.265 44.5596666666667 4.93 0 C 200208 0.14 1.4 1.4 4.594
735726.161157176 -114.2725 44.5735 4.94 0 C 200209 0.15 1.3 0.9 4.619
735726.161199421 -114.075 44.4986666666667 4.3 0 D 200210 0.05 7.5 8 4.056
735726.17738912 -114.264333333333 44.5646666666667 4.89 0 D 200211 0.44 5.1 3.5 4.558
735726.184706944 -114.172333333333 44.5166666666667 4.93 0 D 200212 0.12 16.1 2.9 4.593
735726.222590278 -114.230833333333 44.5745 2.29 0 D 200213 0.38 3 5 2.218
735726.231623843 -114.262 44.5608333333333 4.92 0 C 200214 0.14 1.3 1.4 4.585
735726.238623727 -113.851333333333 44.5196666666667 5 0 D 200215 2.1 99 99 4.706
735726.243706713 -114.265 44.5596666666667 4.9 0 C 200216 0.16 1.6 1.6 4.567
735726.245697222 -114.263166666667 44.5596666666667 4.91 0 C 200217 0.15 1.4 1.5 4.577
735726.264056713 -112.361833333333 44.967 5 0 D 200218 1.44 7 99 4.724
735726.332035301 -114.269833333333 44.566 4.91 0 C 200219 0.06 1.6 1 4.576
735726.367767477 -113.8255 44.7675 5 0 D 200220 1.85 93.7 68.5 4.66
735726.389799537 -114.226333333333 44.5621666666667 5.52 0 C 200221 0.03 1.6 1 5.145
735726.410991319 -114.3635 44.5331666666667 4.87 0 D 200222 3.5 98.7 81 4.537
735726.411922569 -114.284833333333 44.5755 4.93 0 C 200223 0.15 1.6 1 4.594
735726.43661088 -113.620666666667 45.782 0.06 0 D 200224 2.45 53.7 83.1 0.286
735726.464677778 -114.283 44.5801666666667 4.89 0 D 200225 0.17 2.8 0.6 4.558
735726.468789005 -114.697166666667 44.6046666666667 5 0 D 200226 0.08 2.3 14.2 4.657
735726.544240278 -114.262166666667 44.5621666666667 4.89 0 D 200227 0.45 4.3 3.3 4.558
735726.682472338 -112.390833333333 44.9606666666667 5 0 D 200228 1.52 7.3 99 4.724
735726.878829051 -114.881666666667 44.3805 0.02 0 D 200229 0.36 3.6 2.2 0.182
735726.926654977 -112.135166666667 44.607 4.99 0 D 200230 0.14 0.9 14.5 4.715
735726.926675347 -112.281833333333 44.5741666666667 5 0 D 200231 0.06 1 13.5 4.692
735726.931765393 -114.319666666667 44.592 6.24 0 D 200232 0.25 2.9 1.5 5.774
735726.943829861 -114.274666666667 44.598 4.91 0 C 200233 0.18 1.8 0.9 4.576
735726.985713542 -112.363833333333 44.5378333333333 1.39 0 D 200234 0.36 3.7 2.4 1.474
735726.998125116 -115.020666666667 46.2358333333333 21.93 0 D 200235 3.45 73.9 83.9 19.969
735727.0498875 -113.818833333333 44.9625 5.97 0 D 200236 2.74 37.4 92.7 5.533
735727.092345949 -114.277833333333 44.5726666666667 4.91 0 D 200237 0.08 14.2 1.3 4.573
735727.122684375 -114.270166666667 44.5641666666667 4.91 0 C 200238 0.07 1.4 1 4.577
735727.123060532 -114.263333333333 44.5596666666667 4.9 0 D 200239 0.46 4.3 3.5 4.568
735727.125512731 -114.271666666667 44.5675 4.9 0 C 200240 0.06 1.1 0.6 4.58
735727.12706956 -114.282 44.5853333333333 8.4 0 D 200241 0.33 2.9 2.7 7.717
735727.146347917 -114.2805 44.5731666666667 5.19 0 C 200242 0.08 1.2 0.6 4.841
735727.146357523 -114.256333333333 44.6145 4.6 0 D 200243 0.18 11.4 16.1 4.373
735727.148148843 -114.254666666667 44.5583333333333 4.91 0 C 200244 0.15 1.3 1.2 4.592
735727.148164352 -114.337 44.5025 5.16 0 D 200245 0.15 8.2 15.7 4.83
735727.152250116 -114.264333333333 44.5646666666667 4.9 0 C 200246 0.07 1.3 1.1 4.567
735727.159298611 -114.385666666667 44.2693333333333 5 0 D 200247 0.06 5.2 13.4 4.675
735727.17192963 -112.265333333333 45.8288333333333 0.08 0 D 200248 0.43 3.3 5.4 0.259
735727.198878935 -114.276833333333 44.5715 4.89 0 D 200249 0.46 5.7 2.1 4.558
735727.200849653 -114.273833333333 44.5646666666667 4.93 0 C 200250 0.06 1.2 0.9 4.594
735727.209169213 -114.299 44.596 4.78 0 D 200251 0.33 4.8 1.5 4.459
735727.213947338 -114.277166666667 44.5685 4.89 0 D 200252 0.45 5.6 2.3 4.558
735727.235200694 -113.710833333333 44.4485 5 0 D 200253 2.35 99 99 4.675
735727.241283449 -114.269 44.5658333333333 4.93 0 C 200254 0.06 1.3 1 4.594
735727.243185648 -114.290666666667 44.5611666666667 4.86 0 D 200255 0.62 6.3 3.8 4.531
735727.243417708 -114.284166666667 44.564 4.9 0 D 200256 0.46 7 2.7 4.567
735727.264896991 -113.8735 44.4846666666667 5 0 D 200257 1.33 45.2 88.1 4.655
735727.286472338 -114.278166666667 44.5743333333333 4.87 0 D 200258 0.16 3.1 1 4.54
735727.287664583 -114.28 44.575 4.89 0 D 200259 0.19 2.8 0.9 4.558
735727.297136458 -114.268333333333 44.5633333333333 4.92 0 C 200260 0.15 1.5 1.3 4.585
735727.29876956 -114.305833333333 44.5566666666667 4.82 0 D 200261 0.79 8.1 4.7 4.495
735727.308681019 -114.2905 44.5613333333333 4.92 0 C 200262 0.17 2.1 1.5 4.585
735727.350866667 -113.743333333333 44.613 5 0 D 200263 0.37 22.9 33.4 4.698
735727.415527083 -114.288166666667 44.5768333333333 4.9 0 D 200264 0.23 3.2 1.1 4.567
735727.427994329 -114.288166666667 44.5775 4.9 0 C 200265 0.13 1.5 0.8 4.567
735727.462363194 -114.2805 44.5763333333333 4.87 0 D 200266 0.16 3.1 1 4.54
735727.463073148 -114.287333333333 44.5778333333333 4.87 0 D 200267 0.22 3.2 1 4.54
735727.498158218 -114.291 44.571 8.7 0 D 200268 0.05 13.1 1.2 7.983
735727.504698843 -114.287333333333 44.5783333333333 4.89 0 D 200269 0.21 3.1 0.9 4.558
735727.557640393 -114.285666666667 44.5746666666667 4.9 0 C 200270 0.11 1.6 0.8 4.567
735727.641514815 -114.291 44.5825 4.9 0 C 200271 0.19 2 0.9 4.567
735727.663271528 -114.2905 44.5768333333333 4.9 0 D 200272 0.21 3.1 1 4.567
735727.664180208 -114.273 44.5593333333333 4.89 0 D 200273 0.55 5.1 2.8 4.558
735727.664506366 -114.283 44.5788333333333 4.84 0 D 200274 0.17 2.8 0.6 4.513
735727.664333449 -112.740833333333 46.2228333333333 30.45 0 D 200275 2.43 53 83.6 27.638
735727.668739583 -114.281333333333 44.5765 4.91 0 C 200276 0.11 1.5 0.7 4.576
735727.740213773 -114.2655 44.5613333333333 4.92 0 C 200277 0.06 1.1 1.1 4.585
735727.749373495 -114.2715 44.5576666666667 4.9 0 D 200278 0.59 3.7 2.5 4.583
735727.862072685 -114.293166666667 44.5851666666667 4.9 0 D 200279 0.25 2.8 0.7 4.583
735727.869631481 -113.664 44.0151666666667 5 0 D 200280 4.54 99 99 4.656
735727.893339583 -114.272333333333 44.5645 4.91 0 C 200281 0.07 1.4 1 4.576
735728.068271528 -114.231 44.5703333333333 4.9 0 D 200283 0.75 5.4 2.9 4.583
735728.068281597 -114.285 44.5746666666667 10.69 0 C 200284 0.27 1.8 4.6 9.853
735728.069819907 -114.2715 44.5791666666667 4.9 0 C 200285 0.28 2.5 1 4.568
735728.069835995 -114.1795 44.5756666666667 4.72 0 D 200286 0.27 2.7 2.1 4.499
735728.06997037 -111.708 44.2471666666667 0.04 0 D 200287 1.68 25.4 89.4 0.24
735728.075556134 -113.909833333333 44.9956666666667 5 0 D 200288 7.18 77.8 96.2 4.698
735728.096397685 -114.273666666667 44.5708333333333 4.9 0 D 200289 0.52 4.3 2.3 4.567
735728.133109259 -110.704333333333 44.1701666666667 6.89 0 D 200290 0.26 8.3 15.4 6.402
735728.138642708 -114.267333333333 44.5631666666667 4.9 0 D 200291 0.46 4.4 3 4.567
735728.158560301 -114.273333333333 44.5665 4.91 0 C 200292 0.07 0.9 0.4 4.589
735728.353454861 -112.429666666667 45.0153333333333 5 0 D 200293 4.01 18.2 99 4.724
735728.354846065 -114.249833333333 44.5733333333333 4.9 0 D 200294 0.73 4.4 2.5 4.587
735728.360891551 -114.279333333333 44.56 4.88 0 D 200295 0.38 6.7 2.1 4.549
735728.396982639 -114.2735 44.5618333333333 4.9 0 D 200296 0.58 4.4 2.7 4.567
735728.437883218 -114.268666666667 44.5658333333333 4.92 0 C 200297 0.08 1.2 0.7 4.586
735728.599762731 -114.234166666667 44.5711666666667 2.34 0 C 200298 0.45 2.1 3.4 2.278
735728.91929375 -114.268333333333 44.5733333333333 4.9 0 C 200299 0.14 1.6 1 4.582
735728.932183102 -114.263666666667 44.5616666666667 4.89 0 D 200300 0.43 3.3 1.3 4.571
735728.932201042 -114.3705 44.5858333333333 16.05 0 D 200301 0.44 3.7 7.2 14.677
735728.968070718 -114.285 44.5581666666667 4.84 0 D 200302 0.62 6.2 3.9 4.513
735729.006036921 -114.265833333333 44.5626666666667 4.92 0 C 200303 0.12 1.2 0.8 4.586
735729.006085648 -110.692166666667 45.0796666666667 38.78 0 D 200304 1.15 12 94.4 35.119
735729.007107986 -114.273 44.5601666666667 4.88 0 D 200305 0.46 4.4 2.1 4.55
735729.00909294 -114.2695 44.5605 4.9 0 C 200306 0.13 1.7 0.9 4.568
735729.010658333 -114.266333333333 44.5598333333333 4.92 0 C 200307 0.15 1.5 1.3 4.585
735729.011054398 -114.245166666667 44.5953333333333 4.59 0 D 200308 2.01 93.4 32.9 4.293
735729.099694097 -114.265166666667 44.5613333333333 4.93 0 C 200309 0.15 1.5 1.4 4.595
735729.156403472 -114.2745 44.5591666666667 4.92 0 C 200310 0.15 1.4 1.3 4.585
735729.258254745 -114.266833333333 44.5563333333333 4.89 0 D 200311 0.56 3.8 3.9 4.558
735729.283887269 -114.287333333333 44.5756666666667 4.88 0 D 200312 0.27 3.4 1.3 4.549
735729.326734607 -114.697666666667 44.6203333333333 5 0 D 200313 0.09 1.7 14.5 4.658
735729.326745949 -114.646166666667 44.6528333333333 5.22 0 D 200314 0.01 5.7 11.2 4.916
735729.360213542 -114.729833333333 44.5945 5 0 D 200315 0.26 3.3 24.9 4.658
735729.360231829 -114.648333333333 44.5871666666667 0.16 0 D 200316 0.51 2.9 6.1 0.363
735729.375802894 -114.695166666667 44.6033333333333 5 0 D 200317 0.01 1.8 12.5 4.657
735729.375810301 -114.655666666667 44.6485 4.97 0 D 200318 0.09 6.4 12 4.724
735729.419899653 -114.264166666667 44.5603333333333 4.91 0 C 200319 0.19 2.3 1.5 4.591
735729.437368403 -114.700166666667 44.616 5 0 D 200320 0.08 2.2 14.1 4.657
735729.437431713 -111.3585 44.3308333333333 5.03 0 D 200321 1.04 28.7 64.3 4.759
735729.438061458 -114.691666666667 44.6176666666667 5 0 D 200322 0.09 2 14.7 4.657
735729.509442477 -114.284833333333 44.5796666666667 4.91 0 C 200323 0.14 1.4 0.8 4.577
735729.509458796 -114.184833333333 44.5516666666667 0.36 0 C 200324 0.06 1.1 2.7 0.543
735729.50946875 -114.306 44.4886666666667 4.97 0 D 200325 0.41 16.7 31.6 4.639
735729.511517824 -114.286 44.5773333333333 4.93 0 C 200326 0.16 1.6 1 4.594
735729.544324884 -116.017333333333 44.7206666666667 4.48 0 D 200327 0.1 8.1 12.5 4.192
735729.557493634 -114.2725 44.5693333333333 4.86 0 D 200328 0.53 4.2 2.5 4.531
735729.656554745 -114.275166666667 44.5765 4.84 0 D 200329 0.42 3.8 1.4 4.529
735729.772075347 -114.262166666667 44.5625 4.88 0 D 200330 0.45 2.9 1.9 4.55
735729.772180324 -113.454 44.482 4.98 0 D 200331 1.5 7.5 98.8 4.685
735729.797989699 -114.274 44.5883333333333 4.34 0 D 200332 0.45 5.1 1.4 4.087
735729.936768056 -114.265666666667 44.5708333333333 4.91 0 D 200333 0.19 2.8 8.3 4.61
735730.042590278 -113.812666666667 44.9863333333333 15.35 0 D 200334 3.16 77 62.2 13.975
735730.183141204 -113.2765 44.6423333333333 5 0 D 200335 2.8 46.7 99 4.673
735730.212078704 -114.279666666667 44.5661666666667 4.9 0 D 200336 0.49 5.1 2.4 4.567
735730.21243125 -114.285833333333 44.561 4.9 0 D 200337 0.6 5.9 3.5 4.567
735730.21288206 -114.273666666667 44.5681666666667 4.92 0 C 200338 0.12 1.7 1.3 4.585
735730.27698831 -114.276 44.5766666666667 4.83 0 D 200339 0.16 3 0.9 4.504
735730.317502199 -114.272666666667 44.5786666666667 4.87 0 C 200340 0.29 2.4 0.9 4.541
735730.317535648 -114.112666666667 44.4938333333333 0.02 0 D 200341 0.51 3.3 3.5 0.228
735730.358402662 -114.272833333333 44.5686666666667 4.91 0 D 200342 0.23 22.6 2.3 4.573
735730.363043981 -114.2935 44.5611666666667 4.83 0 D 200343 0.47 6.2 2.6 4.504
735730.375426157 -113.1465 44.995 5 0 D 200344 5.97 99 31.6 4.675
735730.376924769 -114.271166666667 44.5606666666667 4.93 0 C 200345 0.06 1.2 1 4.594
735730.404018981 -114.187833333333 44.7115 35.62 0 D 200346 2.94 95 28 32.212
735730.405610648 -114.273833333333 44.56 4.9 0 D 200347 0.51 4.6 3.1 4.567
735730.439821991 -114.679333333333 44.5811666666667 5.01 0 D 200348 0.26 5.9 11.4 4.761
735730.462839236 -114.31 44.6143333333333 4.9 0 C 200349 0.18 2 1.1 4.567
735730.632703241 -113.452666666667 44.8443333333333 14.11 0 D 200350 1.92 27.8 33.1 12.89
735730.633722685 -114.2685 44.568 4.92 0 C 200351 0.1 1.3 1.1 4.585
735730.643553472 -114.275166666667 44.5636666666667 4.92 0 C 200352 0.15 1.7 1.2 4.585
735730.655965162 -112.586166666667 44.6496666666667 5 0 D 200353 0.07 1.4 13.9 4.713
735730.674969329 -114.277666666667 44.5435 4.98 0 D 200354 0.48 40 11.7 4.635
735730.726787269 -114.289 44.5791666666667 4.91 0 C 200355 0.18 1.7 1 4.576
735730.818825463 -113.583666666667 44.6766666666667 5 0 D 200356 2.66 99 99 4.696
735730.874309838 -114.289333333333 44.5746666666667 4.86 0 D 200357 0.21 3.1 1 4.531
735731.100904977 -114.255333333333 44.5558333333333 4.89 0 D 200358 0.85 6.5 4.3 4.557
735731.100920023 -114.301 44.5365 11.7 0 C 200359 0.08 1.2 2.2 10.716
735731.190904398 -114.277166666667 44.5578333333333 4.93 0 C 200360 0.14 2 1.2 4.594
735731.197531829 -111.089666666667 44.4521666666667 0.04 0 D 200361 0.18 3.2 6.4 0.237
735731.244245255 -114.261166666667 44.5658333333333 4.89 0 D 200362 0.44 2.6 1.3 4.571
735731.244267245 -114.167166666667 44.5553333333333 0.08 0 D 200363 0.38 2.8 4.7 0.324
735731.247681482 -114.274166666667 44.5638333333333 4.93 0 C 200364 0.07 1.4 1 4.594
735731.357849884 -114.196833333333 44.5616666666667 4.73 0 D 200365 1.03 49.5 63.7 4.448
735731.364268982 -114.285833333333 44.5815 4.78 0 D 200366 0.21 2.9 0.8 4.459
735731.508546296 -114.646 44.6425 16.28 0 D 200367 0.04 6.6 11.2 14.814
735731.766253125 -114.275833333333 44.5813333333333 4.89 0 D 200368 0.39 2.7 0.9 4.571
735731.76637338 -112.3475 44.4745 5 0 D 200369 0.15 3.6 17.5 4.713
735731.770415857 -114.273833333333 44.5805 4.74 0 C 200370 0.22 2.3 0.7 4.438
735731.789451852 -114.265333333333 44.5828333333333 4.72 0 D 200371 0.61 52 4.1 4.41
735731.792617361 -114.275333333333 44.58 4.72 0 D 200372 0.46 3.7 1.3 4.42
735731.940950116 -114.315 44.3953333333333 7.63 0 D 200373 0 3 1.8 7.058
735731.992953588 -114.2695 44.5628333333333 4.93 0 C 200374 0.05 1 1 4.594
735732.075951157 -114.268 44.5603333333333 4.92 0 C 200376 0.11 1.2 0.7 4.586
735732.076168056 -114.268 44.5613333333333 4.91 0 C 200377 0.11 1.2 0.7 4.577
735732.083712616 -114.276333333333 44.5616666666667 4.89 0 D 200378 0.59 5.7 3.7 4.558
735732.098040509 -114.270666666667 44.5591666666667 4.89 0 D 200379 0.48 4.6 3.2 4.558
735732.113473611 -114.271 44.5593333333333 4.9 0 C 200380 0.08 1.2 1 4.582
735732.114210301 -114.268666666667 44.5578333333333 4.89 0 D 200381 0.47 4.4 3.4 4.558
735732.129223032 -114.266 44.5575 4.91 0 C 200382 0.08 1 0.9 4.591
735732.238206944 -114.27 44.5573333333333 4.91 0 C 200383 0.09 1.1 1.1 4.576
735732.255403009 -114.258333333333 44.559 4.89 0 D 200384 0.48 4.4 3.2 4.558
735732.283435069 -114.271666666667 44.5565 4.91 0 C 200385 0.09 1.1 1.1 4.576
735732.294166667 -114.279666666667 44.5771666666667 4.76 0 D 200386 0.17 3.2 0.9 4.441
735732.295547917 -114.286166666667 44.5766666666667 4.93 0 C 200387 0.16 1.8 0.8 4.594
735732.297941898 -114.080833333333 44.6476666666667 2.85 0 D 200388 4.23 99 96.1 2.719
735732.300853009 -114.280166666667 44.5753333333333 4.93 0 C 200389 0.15 1.5 1 4.594
735732.340614931 -114.274333333333 44.5576666666667 4.9 0 D 200390 0.49 4.6 3.2 4.567
