otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr,depth_FSL
735780.224921412,-114.026833333333,44.2063333333333,5,0,,D,200474,2.34,15.1,99,4.66
735780.271538889,-114.3405,44.5911666666667,5,0,,D,200475,0.17,1.3,18.9,4.658
735780.271545833,-114.2645,44.5538333333333,5.47,0,,D,200476,0.43,2.2,1.4,5.175
735780.292935532,-114.343833333333,44.5698333333333,5,0,,D,200477,0.25,2.1,24.3,4.657
735780.395711574,-114.349166666667,44.5675,5,0,,D,200478,0.17,1.6,19,4.657
735780.399481944,-114.368333333333,44.574,5,0,,D,200479,0.09,1.3,14.5,4.657
735780.399475232,-114.3805,44.5778333333333,5,0,,D,200480,0.04,2.3,12.8,4.718
735780.45552338,-112.648,44.7898333333333,5,0,,D,200481,0.29,2.8,27.1,4.72
735780.487352778,-113.871666666667,44.5958333333333,5,0,,D,200482,1.47,7.1,99,4.672
735780.622185995,-114.598833333333,44.1621666666667,5,0,,D,200483,0.12,2.4,16.3,4.672
735780.622173611,-114.5475,44.068,2.95,0,,C,200484,0,2.2,1.5,2.822
735781.113976852,-114.217333333333,44.5576666666667,5,0,,C,200001,0.24,0.8,23.7,4.67
735781.11419919,-112.728666666667,45.2648333333333,43.91,0,,D,200002,11.98,98.6,99,39.706
735781.149309144,-114.339166666667,44.585,5,0,,D,200003,0.23,1.9,22.9,4.657
735781.197156597,-114.459333333333,45.1165,5,0,,D,200004,0,2.2,12.5,4.664
735781.197910185,-115.041833333333,44.0688333333333,5,0,,D,200005,0.06,3.6,13.5,4.662
735781.248956481,-114.3425,44.6048333333333,5,0,,D,200006,0.14,1.6,17.1,4.657
735781.297176157,-114.332166666667,44.548,5,0,,D,200007,0.29,2.5,27,4.657
735781.313831482,-114.130333333333,45.4581666666667,5,0,,D,200008,0.24,2.8,23.3,4.657
735781.313794329,-110.870833333333,44.3891666666667,7.92,0,,D,200009,0.05,9.2,9.4,7.283
735781.325518866,-114.344166666667,44.5676666666667,5,0,,D,200010,0.24,2.1,23.8,4.657
735781.471752199,-114.179166666667,44.5468333333333,5,0,,C,200011,0.25,0.9,24.6,4.673
735781.471751157,-114.1255,44.553,0.02,0,,D,200012,0.22,3.8,1.8,0.175
735781.552537847,-114.329666666667,44.5845,5,0,,D,200013,0.07,1.1,13.6,4.657
735781.762660995,-114.625333333333,44.6163333333333,5,0,,D,200014,0.09,5.7,14.5,4.654
735781.762632176,-114.253666666667,43.964,4.54,0,,D,200015,0.84,5,71,4.25
735781.763016204,-113.783333333333,44.7021666666667,5,0,,D,200016,0.02,1.6,12.6,4.656
735781.849211921,-111.053166666667,44.4998333333333,4.14,0,,C,200017,0,1.4,1.5,3.943
735781.852921296,-111.033,44.5023333333333,4.76,0,,C,200018,0.04,1.2,1.8,4.501
735781.856692708,-114.310166666667,44.5528333333333,5,0,,D,200019,0.05,1.3,13.3,4.676
735781.880055324,-114.622833333333,44.6003333333333,5,0,,D,200020,0.09,2,14.4,4.657
735781.919329398,-113.845333333333,45.0106666666667,5,0,,D,200021,3.97,62.1,99,4.696
735781.926825579,-114.37,44.6465,5,0,,D,200022,0.27,2.3,25.6,4.657
735782.061403125,-114.3415,44.5665,5,0,,D,200023,0.25,2,24.6,4.665
735782.099703704,-114.3775,44.556,5,0,,D,200024,0.11,1.1,15.3,4.658
735782.099704861,-114.306166666667,44.5748333333333,5,0,,D,200025,0.14,2,17.2,4.703
735782.101794676,-114.300833333333,44.564,5,0,,D,200026,0.6,5.3,51.2,4.657
735782.101808681,-114.157166666667,44.6353333333333,5,0,,D,200027,0.13,4.5,16.3,4.703
735782.103163542,-114.324666666667,44.5441666666667,5,0,,D,200028,0.25,2.3,24.5,4.657
735782.115889468,-114.625333333333,44.5885,5,0,,D,200029,0.07,1.6,13.6,4.657
735782.116462732,-114.349166666667,44.557,5,0,,D,200030,0.29,1.9,26.9,4.664
735782.116481134,-114.279,44.4888333333333,10.14,0,,D,200031,0.17,4.6,2.6,9.312
735782.118368519,-113.991333333333,44.4415,5,0,,D,200032,2.26,9.1,99,4.675
735782.469065625,-114.328166666667,44.6188333333333,5,0,,D,200033,0.06,1.1,13.4,4.665
735782.479471296,-114.249333333333,44.6588333333333,5,0,,D,200034,0.2,1.4,20.8,4.665
735782.500253704,-114.633333333333,44.621,5,0,,D,200035,0.1,2.5,14.9,4.665
735782.671764815,-114.3135,44.5546666666667,5,0,,D,200036,0.11,1.8,15.7,4.672
735782.740912037,-114.626166666667,44.5815,5,0,,D,200037,0.11,1.1,15.4,4.687
735782.889835648,-114.348166666667,44.5778333333333,5,0,,D,200038,0.19,1.1,20.2,4.68
735783.049760764,-114.342666666667,44.5523333333333,5,0,,D,200039,0.01,1.3,12.5,4.662
735783.058034375,-114.046166666667,44.6123333333333,5,0,,D,200040,0.54,2.7,46.8,4.68
735783.05804537,-114.142333333333,44.6805,5,0,,D,200041,0.06,3.1,13.4,4.703
735783.058072569,-114.072333333333,44.5323333333333,4.8,0,,D,200042,0,3.4,1.7,4.475
735783.11918669,-112.649,44.7413333333333,5,0,,D,200043,0.58,1.1,49.8,4.728
735783.224119444,-113.5135,44.7153333333333,5,0,,D,200044,4.65,99,99,4.696
735783.262300116,-112.694,44.716,5,0,,C,200045,0.21,0.9,21.2,4.716
735783.262302778,-112.737833333333,44.648,5,0,,D,200046,0.28,1.9,26.3,4.655
735783.299484606,-114.349833333333,44.5513333333333,5,0,,D,200047,0.13,1.6,16.7,4.657
735783.395059838,-113.499166666667,44.619,5,0,,D,200048,2.42,10.8,99,4.69
735783.423273727,-114.806666666667,44.9153333333333,5,0,,D,200049,0.11,9,9.6,4.732
735783.436512384,-114.329166666667,44.6256666666667,5,0,,D,200050,0.04,1.2,12.8,4.657
735783.497094097,-112.694166666667,44.7566666666667,5,0,,D,200051,0.6,1.4,51.3,4.697
735783.578479167,-114.503,44.4581666666667,5,0,,D,200052,0.03,1.3,12.8,4.67
735783.595498611,-114.203333333333,44.5861666666667,5,0,,C,200053,0.23,0.6,22.9,4.69
735783.604244444,-114.353166666667,44.5486666666667,5,0,,D,200054,0.34,1.7,31.2,4.682
735783.719285301,-112.6,42.0298333333333,0.01,0,,C,200055,0.2,2.2,1.2,0.146
735783.777997685,-114.514666666667,44.4711666666667,5,0,,D,200056,0.15,1.2,17.6,4.682
735783.794143519,-112.2225,46.1863333333333,5.19,0,,D,200057,0.09,10.1,10.4,4.903
735784.15060463,-114.335833333333,44.5863333333333,5,0,,D,200058,0.14,0.8,16.8,4.676
735784.150613194,-114.229166666667,44.5481666666667,8.56,0,,C,200059,0.1,1.3,5,7.938
735784.218352315,-114.161333333333,44.4803333333333,5,0,,D,200060,0.86,8.1,72.4,4.696
735784.328822106,-114.5125,44.4591666666667,5,0,,D,200061,0,1.3,12.5,4.662
735784.359747106,-114.338833333333,44.5815,5,0,,D,200062,0.19,1,20.3,4.676
735784.368116782,-113.183666666667,44.8405,5,0,,D,200063,0.43,3.1,38.3,4.716
735784.371662269,-114.3395,44.5688333333333,5,0,,D,200064,0.25,2.1,24.3,4.657
735784.399655324,-114.3375,44.5756666666667,5,0,,D,200065,0.23,1.9,23,4.657
735784.604809259,-114.342333333333,44.5681666666667,5,0,,D,200066,0.27,2.1,25.4,4.657
735784.631294444,-114.343666666667,44.569,5,0,,D,200067,0.25,1.2,24,4.682
735784.840532292,-114.360166666667,44.5391666666667,5,0,,D,200068,0.17,1.6,18.8,4.665
735784.850068519,-114.465166666667,44.4503333333333,5,0,,D,200069,0.03,1.3,12.7,4.662
735784.85018206,-114.01,44.7136666666667,5,0,,D,200070,0.56,16.2,48.3,4.696
735785.359467245,-111.842,43.5475,5,0,,D,200071,0.06,1.5,13.5,4.663
735785.565502778,-112.683333333333,44.77,5,0,,D,200072,0.56,1,48.2,4.716
735785.616658565,-112.693,44.7485,5,0,,D,200073,0.55,1.1,47.9,4.716
735785.616661806,-112.711166666667,44.6585,5.02,0,,C,200074,0.23,1.6,1.4,4.673
735785.657242593,-113.215166666667,44.3718333333333,5,0,,D,200075,0.13,1.9,16.5,4.684
735785.691251042,-114.337166666667,44.5885,5,0,,D,200076,0.23,1.6,22.7,4.686
735785.694809607,-114.344,44.7811666666667,5,0,,D,200077,0.24,1.9,23.9,4.686
735785.837525347,-114.346,44.5815,5,0,,D,200078,0.23,1.3,22.9,4.682
735785.838002546,-114.111166666667,44.6378333333333,5,0,,D,200079,0.2,0.9,20.8,4.705
735785.843447222,-114.3375,44.5845,5,0,,D,200080,0.25,2,24.4,4.657
735785.883137153,-112.73,44.7031666666667,5,0,,D,200081,0.08,0.7,14.3,4.735
735785.90514375,-112.729666666667,44.6978333333333,5,0,,C,200082,0.21,0.8,21.8,4.716
735786.25018206,-114.3375,44.5655,5,0,,D,200083,0.25,2.1,24.5,4.657
735786.250320255,-114.3575,44.5765,5,0,,D,200084,0.3,2.6,27.9,4.657
735786.365122338,-114.571666666667,44.4928333333333,5,0,,D,200085,0.18,1.2,19.3,4.682
735786.429511806,-114.326333333333,44.5836666666667,5,0,,D,200086,0.15,0.9,17.6,4.682
735786.649969213,-112.760833333333,44.5896666666667,5,0,,C,200087,0.24,0.4,23.5,4.721
735786.656991551,-114.375666666667,44.2543333333333,0.88,0,,D,200088,2.88,83.6,53.1,0.947
735786.658212731,-110.813166666667,44.697,7.57,0,,C,200089,0.08,1.5,1,7.03
735786.659393866,-110.722666666667,44.8021666666667,10.47,0,,D,200090,0.02,2.6,0.6,9.64
735786.662560417,-114.358166666667,45.2018333333333,5.04,0,,D,200091,1.52,25.7,13.9,4.768
735786.662686806,-112.751666666667,42.2961666666667,5,0,,D,200092,1.23,28,31.6,4.655
735786.669014583,-117.511333333333,43.7303333333333,5,0,,D,200093,0.69,24.7,31.6,4.66
735786.771269676,-114.283666666667,44.5753333333333,5,0,,D,200094,0.05,1.5,13.2,4.7
735786.785163542,-114.2205,44.8933333333333,5,0,,D,200095,0.14,0.9,17.3,4.682
735786.940214005,-112.786833333333,44.6193333333333,5,0,,C,200096,0.31,1.5,28.5,4.719
735786.963798611,-114.207333333333,44.5921666666667,5,0,,C,200097,0.27,0.7,26,4.69
735787.093591088,-114.215,44.5708333333333,5,0,,C,200098,0.25,0.7,24.6,4.682
735787.247413773,-114.545333333333,44.0998333333333,5,0,,D,200099,0.31,1.6,28.4,4.664
735787.247430787,-114.550833333333,44.0518333333333,19.61,0,,D,200100,0.15,8.7,8.9,17.795
735787.284434028,-114.182333333333,44.4716666666667,5,0,,D,200101,2.62,99,99,4.662
735787.378392477,-114.315,44.5885,5,0,,D,200102,0.03,1.1,12.8,4.686
735787.387869213,-115.079333333333,44.3031666666667,5,0,,D,200103,0.1,1.4,15.2,4.69
735787.747254282,-112.623,45.1715,5,0,,D,200104,0.03,1.8,12.7,4.724
735787.794929051,-112.442,46.342,3.44,0,,D,200105,0.17,11.1,10.6,3.346
735787.837742708,-115.208,44.663,5.79,0,,D,200106,1.29,66,72.3,5.444
735787.966210301,-114.557,44.279,0.07,0,,C,200107,0.25,1.5,1,0.249
735788.122518866,-111.573666666667,44.9213333333333,5,0,,D,200108,0.1,3.4,15.2,4.679
735788.133587847,-114.263333333333,44.5333333333333,5,0,,D,200109,0.23,1.8,22.8,4.665
735788.184646643,-114.318833333333,44.5731666666667,5,0,,D,200110,0.16,1.1,18.3,4.682
735788.18465787,-114.212666666667,44.5433333333333,5,0,,D,200111,0.03,5.3,12.7,4.703
735788.248516319,-114.032833333333,44.6813333333333,5,0,,D,200112,1.18,9.5,99,4.67
735788.248463079,-114.47,44.1308333333333,6.65,0,,C,200113,0.05,1.1,1.4,6.219
735788.329214583,-114.024166666667,44.5135,5,0,,D,200114,1.96,7.8,99,4.681
735788.404675579,-114.9035,44.526,5,0,,D,200115,0.2,16.1,20.6,4.665
735788.662716551,-111.582666666667,44.9668333333333,3.83,0,,D,200116,0.82,48.5,49.9,3.615
735788.878338079,-112.688666666667,44.7625,5,0,,D,200117,0.52,1.7,45,4.713
735788.87832963,-112.6975,44.79,5,0,,D,200118,0.28,0.8,26.6,4.711
735788.991560185,-113.562166666667,45.2985,5,0,,D,200119,2.64,26.4,24.1,4.695
735788.994445718,-112.9185,44.9448333333333,5,0,,C,200120,0.21,1.2,21.8,4.709
735789.004425231,-111.719166666667,44.9011666666667,5,0,,D,200121,0.25,1.7,24.4,4.717
735789.05248287,-111.706333333333,44.9195,5,0,,D,200122,0.18,1.4,19.6,4.706
735789.06774294,-114.346833333333,44.556,5,0,,D,200123,0.3,1.6,28.2,4.682
735789.117437153,-111.843166666667,44.8626666666667,0.04,0,,D,200124,0.39,2.7,1.9,0.193
735789.122490625,-111.680833333333,44.9131666666667,5,0,,D,200125,0.13,1.9,16.5,4.718
735789.122511806,-111.8665,44.8641666666667,5,0,,D,200126,0.04,1.3,12.8,4.718
735789.12566794,-111.7325,44.9221666666667,5,0,,D,200127,0.06,1.4,13.5,4.724
735789.133754167,-112.706833333333,46.9486666666667,5,0,,D,200128,3.68,82.8,31.6,4.717
735789.134101736,-111.7225,44.9091666666667,8.64,0,,C,200129,0.14,0.9,1.3,7.972
735789.147050694,-111.842833333333,44.9035,5,0,,D,200130,0.06,1.6,13.3,4.699
735789.147123495,-112.4055,45.2233333333333,4.99,0,,D,200131,1.75,26.5,6.7,4.679
735789.150112731,-111.88,44.89,1.74,0,,C,200132,0.1,1.5,2.2,1.767
735789.152133796,-111.691666666667,44.9176666666667,5,0,,D,200133,0.12,1.8,16,4.718
735789.184539931,-114.346833333333,44.538,5,0,,D,200134,0.16,1.8,18.4,4.665
735789.231888889,-114.333666666667,44.5756666666667,5,0,,D,200135,0.23,1.9,23.1,4.657
735789.231910069,-114.064833333333,44.6616666666667,5,0,,D,200136,0.13,2.5,16.7,4.722
735789.243549074,-115.784666666667,44.8005,1.99,0,,D,200137,0.1,2.1,15,2.041
735789.363264236,-114.449,44.4613333333333,5,0,,D,200138,0.17,1.5,18.6,4.665
735789.481322685,-114.088666666667,44.3128333333333,5,0,,D,200139,0.19,1.7,20.1,4.664
735789.48131713,-114.1205,44.31,5,0,,D,200140,0.3,2.3,27.8,4.724
735789.505708218,-114.1395,44.268,5,0,,D,200141,0.06,1.3,13.4,4.67
735789.575137963,-114.352166666667,44.5565,5,0,,D,200142,0.26,1.4,24.8,4.68
735789.575473148,-114.3545,44.556,5,0,,D,200143,0.26,1.4,24.9,4.68
735789.648459838,-114.321333333333,44.5731666666667,5,0,,D,200144,0.13,1,16.5,4.682
735789.657714815,-114.685833333333,44.616,5,0,,D,200145,0.12,1.5,15.9,4.686
735789.666949884,-114.111166666667,44.5371666666667,5,0,,D,200146,0.03,0.6,12.8,4.67
735789.727079167,-114.335,44.532,5,0,,D,200147,0.12,1.7,16.2,4.657
735789.794212732,-112.309166666667,45.6161666666667,5,0,,D,200148,1.42,17.4,99,4.725
735789.794109491,-112.459,46.222,5.04,0,,D,200149,0.22,12,11.3,4.753
735789.844727315,-111.7125,44.9176666666667,5,0,,D,200150,0.01,1.9,12.5,4.724
735789.844651736,-110.8405,44.8118333333333,36.37,0,,D,200151,2.49,23,99,32.95
735789.848765741,-111.708333333333,44.918,5,0,,D,200152,0.05,1.3,13.1,4.724
735789.933053472,-115.281833333333,44.2855,0.02,0,,C,200153,0.24,2.4,3.3,0.236
735790.005229745,-114.523333333333,44.062,5.41,0,,D,200154,0.28,2.2,7.5,5.059
735790.066583681,-114.312166666667,44.5628333333333,5,0,,D,200155,0.14,1.1,17.2,4.682
735790.06666412,-113.759833333333,44.5161666666667,5,0,,D,200156,1.37,8.1,99,4.705
735790.27996088,-114.342333333333,44.5625,5,0,,D,200157,0.25,1.3,24.6,4.68
735790.284442245,-114.095,44.323,5,0,,D,200158,0.15,1.6,17.4,4.694
735790.300665393,-113.974333333333,45.0168333333333,5,0,,D,200159,0.07,1.4,13.8,4.689
735790.414225116,-114.314333333333,44.5593333333333,5,0,,D,200160,0.16,2,18,4.657
735790.419751968,-114.334166666667,44.5595,5,0,,D,200161,0.29,2.7,27,4.657
735790.450285764,-114.322,44.5511666666667,5,0,,D,200162,3.32,99,99,4.654
735790.474309722,-114.101666666667,44.3111666666667,5,0,,D,200163,0.2,1.3,20.8,4.688
735790.474306366,-114.115833333333,44.3158333333333,12.45,0,,C,200164,0.29,1.5,0.8,11.352
735790.611078472,-113.895,44.6676666666667,5,0,,D,200165,0.25,5.1,24.6,4.689
735790.700193056,-114.347333333333,44.5545,5,0,,D,200166,0.09,1.4,14.8,4.656
735790.700201157,-114.2235,44.5691666666667,5,0,,D,200167,0.07,1,13.9,4.711
735790.700225,-114.030333333333,44.5566666666667,0.08,0,,D,200168,0.06,3.7,1.9,0.229
735790.750958912,-114.346333333333,44.55,5,0,,D,200169,0.13,1.3,16.3,4.67
735790.750969213,-114.203,44.5291666666667,2.12,0,,D,200170,0.33,1.2,1,2.159
735790.752643403,-114.345333333333,44.5463333333333,5,0,,D,200171,0.13,1.2,16.4,4.68
735790.792269792,-114.467833333333,43.7873333333333,5,0,,D,200172,2.87,21,99,4.664
735790.883775463,-114.192166666667,44.5773333333333,5,0,,D,200173,0.13,1.2,16.7,4.711
735791.237482523,-114.3545,44.5383333333333,5,0,,D,200174,0.11,1.5,15.4,4.657
735791.364666667,-114.3445,44.5473333333333,5,0,,D,200175,0.11,1.1,15.6,4.68
735791.534453588,-114.3435,44.5571666666667,5,0,,D,200176,0.09,1.3,14.5,4.656
735791.534462963,-114.207333333333,44.575,5,0,,D,200177,0.12,1.7,16,4.707
735791.53444213,-114.380666666667,44.5541666666667,0.02,0,,D,200178,0.39,5.2,2.5,0.163
735791.761995718,-114.339666666667,44.5575,5,0,,D,200179,0.33,2.7,30,4.657
735791.764766204,-114.335666666667,44.5543333333333,5,0,,D,200180,0.31,2.5,28.6,4.657
735791.824068518,-111.2185,43.576,5,0,,D,200182,0.04,2.1,13,4.637
735791.880498495,-114.342666666667,44.5791666666667,5,0,,D,200183,0.13,1.3,16.4,4.657
735791.880505324,-114.263833333333,45.0998333333333,5,0,,D,200184,0.06,1.6,13.6,4.75
735791.89108588,-114.339833333333,44.5573333333333,5,0,,D,200185,0.32,2.6,29.2,4.657
735791.951295486,-111.755666666667,44.8013333333333,5,0,,D,200186,0.08,2.7,14.4,4.702
735791.979061227,-114.342833333333,44.5376666666667,5,0,,D,200187,0.02,1.4,12.6,4.657
735791.979626505,-114.3035,44.5505,5,0,,D,200188,0.12,1.7,15.8,4.657
735792.016601968,-114.3275,44.5476666666667,5,0,,D,200189,0.29,2.6,27.2,4.657
735792.08899375,-114.349333333333,44.5816666666667,5,0,,D,200190,0.19,1.1,20.3,4.68
735792.138380787,-114.3405,44.5745,5,0,,D,200191,0.21,1.8,21.6,4.657
735792.138386921,-114.248166666667,45.0943333333333,5,0,,D,200192,0,1.4,12.5,4.75
735792.155686111,-114.343,44.5836666666667,5,0,,D,200193,0.24,1.4,23.3,4.68
735792.290769097,-111.728166666667,44.9195,5,0,,D,200194,0.1,1.1,15,4.706
735792.394702778,-111.663,44.9198333333333,5,0,,D,200195,0.14,2,17.1,4.724
735792.395302662,-111.7045,44.9196666666667,5,0,,D,200196,0.01,1.2,12.5,4.724
735792.559355093,-112.683,45.077,5,0,,C,200197,0.1,0.7,15,4.707
735792.559377083,-112.8515,44.9881666666667,5,0,,D,200198,0.07,1.6,13.8,4.688
735792.865510301,-114.346333333333,44.5523333333333,5,0,,D,200199,0.27,1.3,25.4,4.688
735792.866442361,-114.332666666667,44.6228333333333,5,0,,D,200200,0.01,1.2,12.5,4.654
735793.161768981,-114.5195,44.0323333333333,5.6,0,,D,200201,0.3,1.7,18.1,5.235
735793.247481713,-114.337166666667,44.569,5,0,,D,200202,0.25,1.1,24.1,4.676
735793.400538194,-112.5075,45.443,5,0,,D,200203,0.04,1.6,13,4.702
735793.400566319,-112.734,45.2151666666667,5,0,,D,200204,0.11,1,15.5,4.701
735793.607399653,-112.887333333333,44.4581666666667,5,0,,D,200205,0.15,0.9,17.4,4.712
735793.628057292,-114.3385,44.5836666666667,5,0,,D,200206,0.21,1.8,21.7,4.657
735793.956862037,-114.348333333333,44.5438333333333,5,0,,D,200207,0.12,1,15.9,4.68
735794.127372107,-114.342833333333,44.581,5,0,,D,200208,0.23,1.2,22.8,4.688
735794.127944329,-114.35,44.572,5,0,,D,200209,0.23,1.3,22.9,4.68
735794.168583565,-112.871166666667,44.4798333333333,5,0,,C,200210,0.08,0.7,14.3,4.726
735794.168631134,-113.4315,43.9141666666667,5,0,,D,200211,2.06,20,99,4.703
735794.666977315,-114.337,44.6235,5,0,,D,200212,0.02,1.2,12.7,4.654
735795.194775694,-114.337333333333,44.5626666666667,5,0,,D,200213,0.24,2.1,23.8,4.657
735795.660662847,-114.352666666667,44.588,5,0,,D,200214,0.29,2.1,27.5,4.672
735795.664746528,-114.261333333333,44.5746666666667,5,0,,D,200215,3.14,20.8,99,4.657
735795.667640509,-114.326333333333,44.5821666666667,5,0,,D,200216,0.09,1.1,14.4,4.672
735795.826661806,-114.205166666667,44.4993333333333,5,0,,D,200217,1.03,77.1,86.8,4.662
735795.826593287,-114.612,44.2636666666667,0.04,0,,D,200218,0.15,5.4,5.3,0.203
735795.936847917,-114.327666666667,44.5768333333333,5,0,,D,200219,0.13,1.2,16.6,4.67
735795.936860648,-114.184166666667,44.5486666666667,5,0,,D,200220,0.03,2.3,12.7,4.732
735796.236029861,-114.329833333333,44.5818333333333,5,0,,D,200222,0.1,1.1,14.9,4.665
735796.314191551,-114.343166666667,44.5636666666667,5,0,,D,200223,0.26,1.8,24.7,4.675
735796.346231019,-112.317666666667,45.6456666666667,5,0,,D,200224,0.06,1.6,13.6,4.687
735796.436035417,-114.338666666667,44.5431666666667,5,0,,D,200225,0.06,1.3,13.6,4.657
735796.559595718,-114.2235,44.5633333333333,5,0,,C,200227,0.2,0.8,20.7,4.665
735796.591211574,-114.038,44.4331666666667,5,0,,D,200228,0.24,1.7,23.8,4.682
735796.741214931,-114.214666666667,44.571,5,0,,C,200229,0.22,0.8,22.3,4.69
735796.859190625,-114.337,44.5796666666667,5,0,,D,200230,0.21,1.2,21.7,4.68
735796.980129861,-114.343833333333,44.5788333333333,5,0,,D,200231,0.18,1.2,19.4,4.682
735797.140413194,-114.333333333333,44.551,5,0,,D,200232,0.32,2.7,29.3,4.657
735797.244735532,-114.348,44.5645,5,0,,D,200233,0.26,1.3,25,4.682
735797.277624421,-114.339333333333,44.583,5,0,,D,200234,0.23,1.1,23,4.682
735797.289970602,-111.683333333333,44.9166666666667,5,0,,D,200235,0.12,2,16.1,4.713
735797.295703357,-111.0905,45.729,5,0,,D,200236,2.61,68.5,31.6,4.718
735797.329262731,-114.342333333333,44.5723333333333,5,0,,D,200237,0.07,1.1,13.9,4.657
735797.748645949,-114.375,44.6513333333333,5,0,,D,200238,0.08,1.2,14,4.665
735797.75626331,-111.644166666667,45.0343333333333,5,0,,D,200239,0.03,1.5,12.7,4.717
735797.793012268,-112.2205,46.6276666666667,22.54,0,,D,200240,5.09,59.5,79.1,20.536
735797.90105625,-113.889166666667,46.8166666666667,5.87,0,,D,200241,0.13,11.4,11.3,5.44
735797.950142708,-111.252,44.8291666666667,17.89,0,,C,200242,0.14,1,1.7,16.323
735797.972099768,-114.336166666667,44.5641666666667,5,0,,D,200243,0.26,1.2,24.7,4.676
735797.972098727,-114.264,44.5778333333333,2.09,0,,C,200244,0.21,1.5,3.2,2.099
735797.980473264,-111.2635,43.778,5,0,,D,200245,0.46,2.5,40,4.637
735797.992738194,-114.354,44.5473333333333,5,0,,D,200246,0.14,1.7,17.2,4.657
735798.015696644,-115.103166666667,45.2238333333333,14.21,0,,D,200247,3.66,25.4,24,12.949
735798.089203125,-112.037333333333,46.5163333333333,5,0,,D,200248,2.72,53.9,31.6,4.732
735798.089796296,-113.874333333333,43.5676666666667,5,0,,D,200249,2.84,24.9,99,4.689
735798.156540393,-114.338333333333,44.5826666666667,5,0,,D,200250,0.22,1.8,22.2,4.657
735798.169378125,-114.276166666667,44.8818333333333,24.84,0,,D,200251,4.04,57.6,80.5,22.516
735798.16959294,-112.613,45.1173333333333,5,0,,D,200252,0.18,1.1,19.7,4.701
735798.181754051,-114.317,44.5643333333333,5,0,,D,200253,0.16,1.1,18,4.68
735798.211506366,-114.351166666667,44.5418333333333,5,0,,D,200254,0.13,1.6,16.3,4.657
735798.322303472,-111.888,42.4566666666667,5,0,,D,200255,0.44,4.5,39.1,4.637
735798.325095718,-114.356,44.5421666666667,5,0,,D,200256,0.13,1.7,16.4,4.657
735798.342366088,-114.037166666667,44.4303333333333,5,0,,D,200257,0.24,1.4,23.7,4.705
735798.381248611,-112.3425,45.4885,5,0,,D,200258,0.63,7.5,54.4,4.702
735798.393978241,-114.047333333333,44.203,5,0,,D,200259,0.05,0.8,13.3,4.682
735798.635013889,-114.258666666667,44.5466666666667,5,0,,D,200260,0.21,1.6,21.3,4.665
735798.639597106,-114.324,44.6131666666667,5,0,,D,200261,0.11,1.4,15.7,4.665
735798.746979398,-112.551666666667,44.8993333333333,5,0,,D,200262,0.15,2.4,17.7,4.727
735798.792840856,-112.632666666667,44.7851666666667,5,0,,C,200263,0.03,0.5,12.8,4.716
735798.792836458,-112.728833333333,44.7558333333333,5,0,,D,200264,0,2.8,12.5,4.648
735798.904738542,-114.326333333333,44.5798333333333,5,0,,D,200265,0.18,1.1,19.6,4.682
735798.913233681,-112.571666666667,44.8668333333333,5,0,,D,200266,0.05,2.7,13.1,4.724
735798.964515393,-114.346166666667,44.5781666666667,5,0,,D,200267,0.2,1.1,21,4.68
735798.966361574,-114.325333333333,44.5896666666667,5,0,,D,200268,0.19,1.1,20.2,4.681
735798.966373958,-114.173333333333,44.569,5,0,,D,200269,0.17,2.8,18.8,4.718
735799.039636921,-114.327333333333,44.5833333333333,5,0,,D,200270,0.2,1.1,20.8,4.676
735799.039643519,-114.214833333333,44.5493333333333,1.24,0,,D,200271,0.39,2.4,4.4,1.368
735799.078832755,-114.319166666667,44.5863333333333,5,0,,D,200272,0.17,1,18.9,4.676
735799.07883831,-114.236,44.5681666666667,5,0,,D,200273,0.08,2.1,14.3,4.718
735799.234247569,-114.341833333333,44.6013333333333,5,0,,D,200274,0.09,1.3,14.6,4.657
735799.450528241,-113.891166666667,44.6965,25.48,0,,D,200275,1.54,92.4,99,23.129
735799.470869792,-114.350166666667,44.5791666666667,5,0,,D,200276,0.23,1.9,23,4.665
735799.477816088,-111.649166666667,44.9095,5,0,,D,200277,0.13,1.5,16.3,4.718
735799.482972569,-114.44,45.4078333333333,5,0,,D,200278,0.16,2.5,18.2,4.732
735799.502177315,-111.760666666667,44.8205,5,0,,D,200279,0.09,1.4,14.7,4.717
735799.958739468,-114.333666666667,44.5798333333333,5,0,,D,200280,0.17,1.6,19,4.657
735800.014204167,-114.201833333333,44.661,5,0,,D,200281,0.19,1.8,20.4,4.69
735800.230793287,-111.718666666667,44.9068333333333,5,0,,D,200282,0.3,3.1,27.7,4.706
735800.230807176,-111.772166666667,44.8328333333333,0.02,0,,D,200283,0.24,3.5,1.6,0.27
735800.495026505,-114.216166666667,44.5876666666667,5,0,,D,200284,0.22,1.5,21.9,4.67
735800.519468056,-114.3585,44.5571666666667,5,0,,D,200285,0.19,1.4,20.3,4.691
735800.521191551,-114.035833333333,44.4273333333333,5,0,,D,200286,0.2,0.8,21.1,4.69
735800.658378009,-114.719833333333,44.6218333333333,5,0,,D,200287,0.05,1.1,13.1,4.691
735800.66994537,-114.062833333333,44.2858333333333,5,0,,D,200288,0.06,1.7,13.5,4.67
735800.704260764,-114.007666666667,44.2913333333333,7.08,0,,D,200289,0.47,1.8,4.4,6.583
