otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr,depth_FSL
736951.445391088,-111.371666666667,42.605,5,0,,C,200790,0.54,1.3,46.4,4.711
736951.446460764,-111.075333333333,42.8311666666667,5,0,,D,200791,2.92,14.3,99,4.707
736951.448143982,-111.390333333333,42.6171666666667,5,0,,C,200792,0.32,0.7,29.5,4.711
736951.460643287,-111.521666666667,42.5493333333333,5,0,,D,200793,0.4,2.8,35.4,4.707
736951.471987963,-110.8405,42.2916666666667,5,0,,D,200794,1.99,13.1,99,4.713
736951.473310301,-110.436833333333,42.2585,5,0,,D,200795,6.17,48.6,99,4.699
736951.474098495,-111.419833333333,42.5056666666667,5,0,,C,200796,0.15,0.8,17.6,4.711
736951.474435648,-111.487833333333,42.6163333333333,5,0,,C,200797,0.25,0.6,24.4,4.703
736951.475935185,-111.139833333333,42.4248333333333,5,0,,D,200798,1.84,4.8,99,4.707
736951.478937153,-111.390166666667,42.8286666666667,5,0,,D,200799,1.27,6.7,99,4.707
736951.479392014,-111.604666666667,42.6191666666667,5,0,,D,200800,0.33,3,30.6,4.707
736951.480314815,-111.3855,42.546,5,0,,C,200801,0.3,1.2,27.9,4.711
736951.480617245,-111.533333333333,42.5228333333333,5,0,,D,200802,0.12,0.9,16,4.707
736951.486180787,-111.378666666667,42.6221666666667,5,0,,C,200803,0.28,0.8,26.3,4.706
736951.49005544,-111.46,42.5651666666667,5,0,,C,200804,0.35,0.9,31.4,4.711
736951.490508796,-111.1685,42.672,5,0,,D,200805,1.09,5,91.5,4.711
736951.493008102,-111.423833333333,42.5658333333333,5,0,,C,200806,0.07,0.5,14,4.706
736951.498650232,-111.422333333333,42.5428333333333,5,0,,C,200807,0.29,0.9,27.1,4.711
736951.499897569,-111.526666666667,42.58,5,0,,D,200808,0.42,1.5,37,4.711
736951.506511921,-111.525,42.5338333333333,5,0,,D,200809,0.29,1.2,27.4,4.703
736951.511879051,-111.395666666667,42.6396666666667,5,0,,C,200810,0.38,1,33.8,4.711
736951.513306019,-111.494166666667,42.5703333333333,5,0,,C,200811,0.43,1.1,38,4.703
736951.515012037,-111.442333333333,42.5656666666667,5,0,,C,200812,0.21,0.7,21.4,4.703
736951.517921875,-111.446833333333,42.5636666666667,5,0,,C,200813,0.13,0.4,16.7,4.711
736951.518098958,-111.449833333333,42.5525,5,0,,C,200814,0.21,0.5,21.3,4.711
736951.523938079,-111.427333333333,42.5833333333333,5,0,,C,200815,0.22,0.7,21.9,4.711
736951.524641782,-111.484166666667,42.5466666666667,5,0,,D,200816,0.15,1.5,17.5,4.712
736951.525573843,-111.49,42.5763333333333,5,0,,C,200817,0.36,0.8,32.6,4.703
736951.525753241,-111.444833333333,42.5625,5,0,,C,200818,0.17,0.5,18.6,4.711
736951.527425926,-111.494166666667,42.5721666666667,5,0,,C,200819,0.38,0.9,34.4,4.703
736951.528232639,-111.448333333333,42.5475,5,0,,C,200820,0.2,0.6,20.8,4.711
736951.530333333,-111.405333333333,42.5805,5,0,,C,200821,0.14,0.6,17,4.707
736951.531239468,-111.3265,42.622,5,0,,D,200822,0.18,1.1,19.4,4.711
736951.534915972,-111.4245,42.5661666666667,5,0,,C,200823,0.07,0.6,13.9,4.706
736951.535646875,-111.490666666667,42.5446666666667,5,0,,D,200824,0.18,1,19.6,4.711
736951.535901968,-111.414666666667,42.587,5,0,,C,200825,0.23,0.7,22.9,4.711
736951.537079167,-111.391833333333,42.5875,5,0,,C,200826,0.55,1.5,47.9,4.711
736951.54186331,-110.9615,42.6145,5,0,,D,200827,2.71,15.3,99,4.707
736951.545956597,-111.519,42.531,5,0,,D,200828,0.31,1,29,4.711
736951.552754282,-111.465666666667,42.2535,5,0,,D,200829,3.23,10.7,99,4.707
736951.556376389,-111.463166666667,42.529,5,0,,D,200830,0.03,1,12.8,4.712
736951.566798032,-111.5475,42.5588333333333,5,0,,D,200831,0.46,1.7,40.7,4.711
736951.569865162,-111.756166666667,42.2235,5,0,,D,200832,5.3,24.5,99,4.703
736951.571570602,-111.377833333333,42.5646666666667,5,0,,C,200833,0.34,1.4,31.2,4.712
736951.578018519,-111.440166666667,42.507,5,0,,C,200834,0.21,0.9,21.4,4.707
736951.578557407,-111.414166666667,42.4953333333333,5,0,,C,200835,0.21,0.6,21.3,4.707
736951.579475,-111.417166666667,42.5113333333333,5,0,,C,200836,0.21,0.9,21.4,4.707
736951.58008206,-111.373,42.6315,5,0,,C,200837,0.37,1.2,33.4,4.706
736951.581089815,-111.501,42.5821666666667,5,0,,C,200838,0.4,1,35.5,4.703
736951.58319537,-111.444333333333,42.5283333333333,5,0,,C,200839,0.1,0.6,15.2,4.703
736951.595219792,-111.432666666667,42.5393333333333,5,0,,C,200840,0.27,0.8,25.7,4.711
736951.598152546,-111.453166666667,42.549,5,0,,C,200841,0.32,1,29.1,4.711
736951.609497222,-111.381,42.5903333333333,5,0,,C,200842,0.28,1.3,26.5,4.714
736951.614359607,-111.377666666667,42.574,5,0,,C,200843,0.55,1.7,47.6,4.711
736951.618332176,-111.423,42.5163333333333,5,0,,C,200844,0.28,0.8,26.3,4.707
736951.619923148,-111.409833333333,42.5965,5,0,,C,200845,0.26,0.6,25.1,4.711
736951.632725347,-111.4535,42.526,5,0,,C,200846,0.28,0.9,26.5,4.707
736951.651139236,-111.449,42.8366666666667,5,0,,D,200847,1.2,6.1,99,4.714
736951.652909491,-111.538,42.5525,5,0,,D,200848,0.29,0.9,27.2,4.711
736951.659467824,-111.428166666667,42.5471666666667,5,0,,C,200849,0.09,0.5,14.5,4.71
736951.662422917,-111.425833333333,42.551,5,0,,C,200850,0.13,0.7,16.8,4.706
736951.665758912,-111.489,42.5413333333333,5,0,,D,200851,0.16,1,18.5,4.707
736951.675705787,-111.5685,42.5465,5,0,,D,200852,0.2,0.9,20.9,4.711
736951.699571991,-111.4585,42.5676666666667,5,0,,C,200853,0.35,0.8,31.6,4.711
736951.704439005,-111.39,42.5446666666667,5,0,,C,200854,0.33,1.2,30.1,4.711
736951.705314699,-111.4495,42.5288333333333,5,0,,C,200855,0.29,0.8,27.3,4.707
736951.707754514,-111.389,42.5403333333333,5,0,,C,200856,0.23,1,22.9,4.707
736951.709658449,-111.409333333333,42.5803333333333,5,0,,C,200857,0.09,1,14.8,4.709
736951.719458912,-111.421833333333,42.523,5,0,,C,200858,0.2,1,20.8,4.707
736951.727643171,-111.378833333333,42.6333333333333,5,0,,C,200859,0.3,1,27.8,4.706
736951.738253935,-111.532,42.5168333333333,5,0,,D,200860,0.3,1.4,27.7,4.703
736951.743247338,-111.456666666667,42.6396666666667,5,0,,C,200861,0.12,0.6,16.1,4.703
736951.747129051,-111.378833333333,42.6131666666667,5,0,,D,200862,0.78,2.1,66,4.711
736951.761321296,-111.8005,42.6565,5,0,,D,200863,2.05,33.7,99,4.712
736951.79291412,-111.439833333333,42.5546666666667,5,0,,C,200864,0.35,1.1,31.6,4.711
736951.794299421,-111.248666666667,42.6506666666667,5,0,,D,200865,0.52,1.9,45.4,4.711
736951.804924653,-111.408,42.5395,5,0,,C,200866,0.22,1,22.5,4.707
736951.813298843,-111.442,42.5603333333333,5,0,,C,200867,0.39,1.1,34.6,4.711
736951.815204745,-111.453166666667,42.5755,5,0,,C,200868,0.08,0.6,14,4.706
736951.822020139,-111.522166666667,42.5615,5,0,,C,200869,0.38,0.9,34,4.703
736951.83658912,-111.422333333333,42.5888333333333,5,0,,C,200870,0.27,0.6,25.6,4.711
736951.83785706,-111.451166666667,42.5483333333333,5,0,,C,200871,0.36,1,32.3,4.711
736951.860202431,-111.444333333333,42.5581666666667,5,0,,C,200872,0.15,0.5,17.6,4.711
736951.865487732,-111.4655,42.5515,5,0,,C,200873,0.22,0.7,21.9,4.71
736951.869328935,-111.471333333333,42.5483333333333,5,0,,C,200874,0.26,0.9,25.1,4.703
736951.870468056,-111.463,42.5538333333333,5,0,,C,200875,0.26,0.8,24.9,4.703
736951.879283449,-111.498,42.5945,5,0,,C,200876,0.3,0.9,28.3,4.706
736951.90469213,-111.3685,42.5818333333333,5,0,,C,200877,0.25,1,24.3,4.711
736951.925502199,-111.389166666667,42.5333333333333,5,0,,C,200878,0.26,1.2,25,4.707
736951.929527894,-111.496,42.6308333333333,5,0,,C,200879,0.11,0.5,15.6,4.711
736951.930767593,-111.424833333333,42.5448333333333,5,0,,C,200880,0.17,0.6,19.2,4.71
736951.94316713,-111.429,42.5271666666667,5,0,,C,200881,0.08,0.9,14.3,4.711
736952.020490278,-111.512833333333,42.5271666666667,5,0,,D,200882,0.21,0.9,21.6,4.703
736952.021283218,-111.548333333333,42.6016666666667,5,0,,D,200883,0.02,1.3,12.7,4.708
736952.026079398,-111.430666666667,42.5615,5,0,,C,200884,0.08,0.7,14.3,4.706
736952.043375463,-111.400666666667,42.6513333333333,5,0,,C,200885,0.5,1.2,43.5,4.711
736952.049637269,-111.403833333333,42.5808333333333,5,0,,C,200886,0.51,1.6,44,4.711
736952.06827662,-111.361666666667,42.6556666666667,5,0,,D,200887,0.83,2.5,70,4.711
736952.06919537,-111.441333333333,42.5841666666667,5,0,,C,200888,0.05,0.6,13.3,4.709
736952.072704514,-111.536666666667,42.5451666666667,5,0,,D,200889,0.39,1.3,34.8,4.703
736952.077728009,-111.434,42.5901666666667,5,0,,C,200890,0.11,0.6,15.4,4.709
736952.078363194,-111.366333333333,42.6271666666667,5,0,,C,200891,0.38,1.1,34.1,4.711
736952.085883449,-111.588333333333,42.5776666666667,5,0,,D,200892,0.16,1.3,18,4.711
736952.087557292,-111.493666666667,42.5625,5,0,,C,200893,0.45,0.9,39.9,4.703
736952.091455093,-111.503666666667,42.6133333333333,5,0,,C,200894,0.18,0.4,19.3,4.703
736952.102863657,-111.381,42.5935,5,0,,C,200895,0.39,1.2,34.9,4.711
736952.105201042,-111.438,42.5113333333333,5,0,,C,200896,0.21,0.6,21.2,4.707
736952.107914005,-111.521666666667,42.5481666666667,5,0,,C,200897,0.5,1.1,43.9,4.703
736952.108362963,-111.112833333333,42.758,5,0,,D,200898,1.53,21.6,99,4.711
736952.114176042,-111.430333333333,42.5106666666667,5,0,,C,200899,0.11,0.5,15.5,4.707
736952.120151852,-111.533666666667,42.4883333333333,5,0,,D,200900,0.19,2.1,20,4.712
736952.120977546,-112.126333333333,43.1698333333333,5,0,,D,200901,3.99,16.9,99,4.702
736952.123858449,-111.437166666667,42.5115,5,0,,C,200902,0.25,0.7,24.2,4.707
736952.12599294,-111.409166666667,42.4976666666667,5,0,,D,200903,0.18,0.9,19.6,4.706
736952.127312731,-111.476,42.5055,5,0,,D,200904,0.2,1.3,20.6,4.707
736952.127768287,-111.2865,42.5908333333333,5,0,,D,200905,0.15,1.4,17.4,4.702
736952.128234375,-111.529666666667,42.5513333333333,5,0,,C,200906,0.33,1,29.9,4.703
736952.129257292,-111.431833333333,42.5073333333333,5,0,,C,200907,0.21,0.8,21.7,4.707
736952.129624769,-111.450166666667,42.5053333333333,5,0,,C,200908,0.35,0.8,31.7,4.703
736952.130873148,-111.424333333333,42.4883333333333,5,0,,C,200909,0.17,0.6,18.6,4.707
736952.132193519,-111.409,42.5245,5,0,,C,200910,0.1,0.8,15.2,4.716
736952.133322338,-111.356833333333,42.5555,5,0,,D,200911,0.06,1.2,13.5,4.714
736952.137211806,-111.430166666667,42.509,5,0,,C,200912,0.05,0.6,13.3,4.706
736952.137518171,-111.442166666667,42.4973333333333,5,0,,C,200913,0.29,0.9,27.4,4.707
736952.137795139,-111.426,42.5078333333333,5,0,,C,200914,0.19,0.8,20.4,4.707
736952.14006956,-111.442833333333,42.4986666666667,5,0,,C,200915,0.28,0.8,26.2,4.707
736952.144787847,-111.431166666667,42.5081666666667,5,0,,C,200916,0.16,0.6,18.1,4.707
736952.145351852,-111.348166666667,42.4996666666667,5,0,,D,200917,0.14,2.2,17.3,4.702
736952.146473148,-111.432833333333,42.5173333333333,5,0,,D,200918,0.09,0.6,14.8,4.706
736952.146790394,-111.432333333333,42.4955,5,0,,C,200919,0.24,0.8,23.9,4.707
736952.147914815,-111.4395,42.5,5,0,,C,200920,0.24,0.7,23.4,4.707
736952.148470023,-111.433,42.511,5,0,,C,200921,0.15,0.6,17.9,4.707
736952.152314815,-111.132166666667,42.5603333333333,5,0,,D,200922,0.94,14.2,79,4.706
736952.154706134,-111.449,42.4993333333333,5,0,,C,200923,0.24,0.9,23.5,4.707
736952.155013657,-111.003833333333,42.9253333333333,5,0,,D,200924,5.58,21.5,99,4.711
736952.159989931,-111.401166666667,42.5146666666667,5,0,,C,200925,0.2,0.8,20.7,4.711
736952.160666898,-111.379166666667,42.5641666666667,5,0,,D,200926,0.44,3.3,38.9,4.706
736952.161802431,-111.4295,42.5151666666667,5,0,,C,200927,0.2,0.7,21.1,4.707
736952.163170486,-111.431166666667,42.5141666666667,5,0,,C,200928,0.23,0.6,23,4.707
736952.166964236,-111.440666666667,42.5211666666667,5,0,,C,200929,0.22,0.9,22.5,4.707
736952.168504514,-111.450333333333,42.5093333333333,5,0,,C,200930,0.22,1.1,22.4,4.711
736952.171097222,-111.4305,42.519,5,0,,C,200931,0.26,0.8,24.7,4.707
736952.17174838,-111.429833333333,42.4976666666667,5,0,,D,200932,0.22,0.7,22.4,4.706
736952.17269838,-111.401333333333,42.6326666666667,5,0,,C,200933,0.22,0.6,22.1,4.706
736952.176055671,-111.4015,42.5096666666667,5,0,,D,200934,0.19,1,20,4.707
736952.180773032,-111.423666666667,42.5145,5,0,,C,200935,0.15,0.6,17.4,4.707
736952.184920139,-111.428666666667,42.5255,5,0,,C,200936,0.12,0.5,15.9,4.706
736952.193100694,-111.4605,42.5043333333333,5,0,,C,200937,0.3,1,28.3,4.703
736952.193582176,-111.336,42.4295,5,0,,D,200938,0.87,4.7,73.3,4.703
736952.195923264,-111.425333333333,42.5201666666667,5,0,,C,200939,0.19,0.7,20.2,4.711
736952.196379514,-111.420833333333,42.5173333333333,5,0,,C,200940,0.16,0.6,18.5,4.707
736952.196992477,-111.4245,42.4948333333333,5,0,,C,200941,0.26,0.6,25.2,4.707
736952.197511111,-111.425333333333,42.4938333333333,5,0,,C,200942,0.15,0.7,17.6,4.707
736952.200852662,-111.420166666667,42.5536666666667,5,0,,C,200943,0.11,0.7,15.5,4.706
736952.209450463,-111.4175,42.5395,5,0,,C,200944,0.12,0.6,15.9,4.706
736952.211101389,-111.4215,42.5016666666667,5,0,,C,200945,0.19,0.8,19.9,4.707
736952.214293634,-111.472166666667,42.6513333333333,5,0,,C,200946,0.11,0.6,15.7,4.709
736952.21646875,-111.418166666667,42.5905,5,0,,C,200947,0.34,1,30.6,4.711
736952.218117245,-111.4405,42.4863333333333,5,0,,C,200948,0.25,2.3,24.7,4.702
736952.221412037,-111.431333333333,42.4936666666667,5,0,,C,200949,0.21,0.8,21.5,4.707
736952.222969213,-111.4345,42.4975,5,0,,C,200950,0.23,0.9,23,4.707
736952.224432407,-111.426,42.5131666666667,5,0,,C,200951,0.19,0.7,20.3,4.707
736952.224525232,-111.514833333333,43.0136666666667,5,0,,D,200952,2.33,5,99,4.713
736952.226097106,-111.4255,42.5143333333333,5,0,,C,200953,0.09,0.7,14.7,4.706
736952.227771644,-111.437,42.5461666666667,5,0,,C,200954,0.37,1.1,33.5,4.711
736952.229166435,-111.417833333333,42.5821666666667,5,0,,C,200955,0.26,1.1,24.7,4.707
736952.230358449,-111.093,42.398,5,0,,D,200956,1.71,3.8,99,4.711
736952.232715046,-111.409333333333,42.5103333333333,5,0,,C,200957,0.16,1.1,18.4,4.707
736952.234521643,-111.430833333333,42.5121666666667,5,0,,C,200958,0.2,0.7,21,4.707
736952.2376625,-111.435166666667,42.525,5,0,,C,200959,0.13,0.7,16.5,4.711
736952.243088773,-111.455333333333,42.5453333333333,5,0,,C,200960,0.29,0.9,27.4,4.711
736952.244487616,-111.428,42.5081666666667,5,0,,C,200961,0.11,0.5,15.4,4.707
736952.244659028,-111.351666666667,42.9848333333333,5,0,,D,200962,1.81,6.2,99,4.712
736952.246858681,-111.382833333333,42.6296666666667,5,0,,C,200963,0.36,1.1,32.8,4.706
736952.247418287,-111.441833333333,42.5685,5,0,,C,200964,0.08,0.6,14.1,4.706
736952.251342593,-111.419166666667,42.52,5,0,,C,200965,0.19,0.7,19.9,4.706
736952.251845602,-111.684666666667,42.5553333333333,5,0,,D,200966,0.33,1.8,30.2,4.706
736952.253189005,-111.429833333333,42.5201666666667,5,0,,C,200967,0.13,0.6,16.8,4.706
736952.254403009,-111.425333333333,42.4955,5,0,,C,200968,0.12,0.6,16.1,4.707
736952.259808681,-111.429833333333,42.5,5,0,,C,200969,0.14,0.6,16.8,4.707
736952.260720602,-111.463166666667,42.5901666666667,5,0,,C,200970,0.09,0.4,14.8,4.711
736952.261605556,-111.421,42.5958333333333,5,0,,C,200971,0.23,0.8,22.7,4.714
736952.26329456,-111.365166666667,42.6193333333333,5,0,,C,200972,0.25,1.1,24.2,4.703
736952.267628125,-111.002333333333,42.3513333333333,5,0,,D,200973,2.14,8.6,99,4.711
736952.271958218,-111.275833333333,42.8905,5,0,,D,200974,4.99,9.4,99,4.713
736952.27360162,-111.423833333333,42.527,5,0,,C,200975,0.15,0.6,17.9,4.71
736952.27414213,-111.4345,42.5075,5,0,,C,200976,0.07,0.6,14,4.71
736952.274421181,-111.420833333333,42.5393333333333,5,0,,C,200977,0.18,0.7,19.3,4.707
736952.275760532,-111.413166666667,42.5293333333333,5,0,,C,200978,0.35,1.2,32.1,4.711
736952.276643634,-111.5795,42.6006666666667,5,0,,D,200979,0.01,1.2,12.5,4.708
736952.282537616,-111.538,42.562,5,0,,D,200980,0.34,1,30.9,4.711
736952.287005556,-111.429,42.585,5,0,,C,200981,0.07,0.6,13.6,4.709
736952.291134606,-111.4375,42.5713333333333,5,0,,C,200982,0.2,0.6,21,4.71
736952.293655903,-111.385666666667,42.5648333333333,5,0,,C,200983,0.35,1.4,31.8,4.711
736952.305078125,-111.4445,42.542,5,0,,C,200984,0.39,1,35,4.711
736952.307347801,-111.419333333333,42.5816666666667,5,0,,C,200985,0.14,0.8,17.1,4.709
736952.309740278,-111.3865,42.5335,5,0,,C,200986,0.13,0.9,16.7,4.712
736952.313821875,-111.447333333333,42.596,5,0,,C,200987,0.12,0.6,15.8,4.709
