otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr,depth_FSL,d_time
736951.152092361,-111.427833333333,42.5553333333333,7.46,0,NaN,B,200685,0.07,1,0.6,6.916,13-Sep-2017 03:39:00
736951.153082176,-111.4095,42.5655,7.49,0,NaN,B,200686,0.07,0.8,0.6,6.946,13-Sep-2017 03:40:26
736951.153992245,-111.4205,42.5651666666667,6.9,0,NaN,B,200687,0.07,0.6,0.5,6.421,13-Sep-2017 03:41:44
736951.155170833,-111.433666666667,42.6025,5.42,0,NaN,B,200689,0.07,0.7,0.5,5.085,13-Sep-2017 03:43:26
736951.156052662,-111.459333333333,42.56,8.14,0,NaN,B,200690,0.05,0.6,0.5,7.539,13-Sep-2017 03:44:42
736951.157640046,-111.463833333333,42.622,3.33,0,NaN,B,200691,0.12,0.9,0.5,3.206,13-Sep-2017 03:47:00
736951.163921875,-111.441833333333,42.5873333333333,1.77,0,NaN,B,200692,0.09,0.5,0.3,1.804,13-Sep-2017 03:56:02
736951.165314699,-111.452,42.5636666666667,7.3,0,NaN,B,200693,0.13,0.6,0.8,6.78,13-Sep-2017 03:58:03
736951.170429861,-111.451666666667,42.5643333333333,7.28,0,NaN,B,200694,0.07,0.5,0.4,6.765,13-Sep-2017 04:05:25
736951.170958449,-111.460833333333,42.5598333333333,7.73,0,NaN,B,200695,0.05,0.6,0.5,7.165,13-Sep-2017 04:06:10
736951.172103935,-111.459833333333,42.5598333333333,7.57,0,NaN,B,200696,0.06,0.6,0.7,7.018,13-Sep-2017 04:07:49
736951.183876389,-111.420333333333,42.5475,7.87,0,NaN,B,200697,0.06,0.5,0.6,7.301,13-Sep-2017 04:24:46
736951.188687963,-111.451166666667,42.666,7.16,0,NaN,C,200698,0.21,1,0.8,6.654,13-Sep-2017 04:31:42
736951.191233681,-111.418166666667,42.5166666666667,3.96,0,NaN,B,200701,0.13,0.8,1.5,3.776,13-Sep-2017 04:35:22
736951.192584259,-111.419833333333,42.5828333333333,6.82,0,NaN,B,200702,0.07,0.6,0.4,6.347,13-Sep-2017 04:37:19
736951.197918171,-111.453,42.5563333333333,7.53,0,NaN,B,200703,0.11,0.6,0.5,6.995,13-Sep-2017 04:45:00
736951.202573148,-111.430166666667,42.5885,5.59,0,NaN,B,200705,0.11,0.5,0.4,5.242,13-Sep-2017 04:51:42
736951.203251389,-111.3595,42.587,0.67,0,NaN,D,200706,0.35,1.8,4.4,0.788,13-Sep-2017 04:52:40
736951.21444456,-111.428833333333,42.5528333333333,6.72,0,NaN,B,200708,0.08,0.5,0.5,6.258,13-Sep-2017 05:08:48
736951.215112269,-111.4295,42.5805,7.95,0,NaN,B,200709,0.1,0.6,0.4,7.366,13-Sep-2017 05:09:45
736951.216930787,-111.434333333333,42.5876666666667,1.54,0,NaN,C,200710,0.06,1.1,0.8,1.598,13-Sep-2017 05:12:22
736951.219044329,-111.425,42.5678333333333,6.15,0,NaN,B,200712,0.11,0.9,0.6,5.744,13-Sep-2017 05:15:25
736951.222199421,-111.406333333333,42.5663333333333,8.53,0,NaN,B,200713,0.1,0.7,0.5,7.889,13-Sep-2017 05:19:58
736951.225708565,-111.421833333333,42.583,6.84,0,NaN,B,200714,0.04,0.7,0.5,6.362,13-Sep-2017 05:25:01
736951.228770833,-111.428333333333,42.549,7.95,0,NaN,B,200715,0.07,0.9,0.5,7.359,13-Sep-2017 05:29:25
736951.246137847,-111.453,42.6041666666667,7.59,0,NaN,B,200718,0.06,0.6,0.4,7.042,13-Sep-2017 05:54:26
736951.25026713,-111.463666666667,42.6225,3.11,0,NaN,B,200719,0.07,0.5,0.5,3.003,13-Sep-2017 06:00:23
736951.264396296,-111.434,42.532,4.09,0,NaN,B,200720,0.1,0.6,1.2,3.898,13-Sep-2017 06:20:43
736951.268600116,-111.413833333333,42.517,7.13,0,NaN,C,200721,0.09,1.3,1.1,6.623,13-Sep-2017 06:26:47
736951.271308912,-111.425666666667,42.521,6.52,0,NaN,B,200722,0.08,0.4,0.9,6.082,13-Sep-2017 06:30:41
736951.271613426,-111.453166666667,42.647,6.97,0,NaN,B,200723,0.06,0.7,0.7,6.479,13-Sep-2017 06:31:07
736951.273465856,-111.422333333333,42.5315,0.88,0,NaN,B,200724,0.07,0.5,1.6,1.002,13-Sep-2017 06:33:47
736951.279043866,-111.417166666667,42.58,6.77,0,NaN,B,200725,0.09,0.8,0.6,6.305,13-Sep-2017 06:41:49
736951.280377893,-111.427833333333,42.5765,7.24,0,NaN,B,200726,0.07,0.8,0.5,6.726,13-Sep-2017 06:43:44
736951.284313889,-111.439333333333,42.5986666666667,7.48,0,NaN,B,200728,0.08,0.5,0.4,6.943,13-Sep-2017 06:49:24
736951.289804398,-111.424166666667,42.5613333333333,7.39,0,NaN,B,200730,0.05,0.5,0.4,6.865,13-Sep-2017 06:57:19
736951.29246794,-111.430666666667,42.5573333333333,6.83,0,NaN,B,200731,0.08,0.8,0.5,6.349,13-Sep-2017 07:01:09
736951.293129977,-111.427,42.5606666666667,6.71,0,NaN,B,200732,0.1,0.9,0.6,6.256,13-Sep-2017 07:02:06
736951.29792581,-111.427833333333,42.5655,7.61,0,NaN,C,200734,0.06,1,0.6,7.066,13-Sep-2017 07:09:00
736951.298727431,-111.422166666667,42.5645,6.54,0,NaN,B,200735,0.08,0.5,0.6,6.098,13-Sep-2017 07:10:10
736951.301152546,-111.458,42.6438333333333,8.65,0,NaN,A,200736,0.08,0.5,0.4,8,13-Sep-2017 07:13:39
736951.303133102,-111.4445,42.6521666666667,8.64,0,NaN,B,200737,0.06,0.7,0.5,7.986,13-Sep-2017 07:16:30
736951.306045602,-111.4345,42.5951666666667,5.31,0,NaN,B,200738,0.06,0.5,0.4,4.986,13-Sep-2017 07:20:42
736951.312579282,-111.423,42.5255,6.57,0,NaN,B,200743,0.11,0.6,1.1,6.133,13-Sep-2017 07:30:06
736951.313238889,-111.4425,42.5658333333333,2.42,0,NaN,B,200744,0.1,0.6,0.4,2.391,13-Sep-2017 07:31:03
736951.313665394,-111.458166666667,42.5986666666667,2.5,0,NaN,B,200745,0.09,0.5,0.3,2.46,13-Sep-2017 07:31:40
736951.321370486,-111.438833333333,42.5588333333333,3.83,0,NaN,B,200746,0.13,0.5,0.6,3.656,13-Sep-2017 07:42:46
736951.321580208,-111.442333333333,42.566,4.6,0,NaN,B,200747,0.07,0.6,0.6,4.353,13-Sep-2017 07:43:04
736951.324989699,-111.426666666667,42.5278333333333,5.63,0,NaN,B,200750,0.06,0.6,1.2,5.271,13-Sep-2017 07:47:59
736951.325700231,-111.471333333333,42.5961666666667,7.34,0,NaN,B,200751,0.06,0.7,0.5,6.815,13-Sep-2017 07:49:00
736951.326157176,-111.469833333333,42.5963333333333,7.33,0,NaN,B,200752,0.08,0.4,0.4,6.805,13-Sep-2017 07:49:39
736951.32738287,-111.461166666667,42.6015,6.5,0,NaN,B,200753,0.13,0.6,0.5,6.067,13-Sep-2017 07:51:25
736951.335487731,-111.440833333333,42.592,3.43,0,NaN,B,200754,0.04,0.5,0.3,3.291,13-Sep-2017 08:03:06
736951.337584722,-111.414666666667,42.5286666666667,4.23,0,NaN,B,200755,0.08,0.7,1.3,4.019,13-Sep-2017 08:06:07
736951.341781134,-111.461166666667,42.5883333333333,7.46,0,NaN,B,200756,0.13,0.5,0.6,6.929,13-Sep-2017 08:12:09
736951.342247338,-111.462,42.5565,7.36,0,NaN,B,200757,0.11,0.4,0.9,6.84,13-Sep-2017 08:12:50
736951.354456134,-111.469833333333,42.5921666666667,7.16,0,NaN,B,200759,0.07,0.5,0.6,6.655,13-Sep-2017 08:30:25
736951.36281169,-111.422833333333,42.563,6.62,0,NaN,B,200760,0.09,0.6,0.5,6.168,13-Sep-2017 08:42:26
736951.366246412,-111.451,42.6283333333333,4.82,0,NaN,B,200762,0.1,0.5,0.5,4.549,13-Sep-2017 08:47:23
736951.367200579,-111.454333333333,42.5825,2.88,0,NaN,B,200763,0.07,0.5,0.3,2.801,13-Sep-2017 08:48:46
736951.370488889,-111.424666666667,42.5235,6.77,0,NaN,B,200764,0.08,0.5,0.9,6.309,13-Sep-2017 08:53:30
736951.372525694,-111.404333333333,42.5818333333333,7.05,0,NaN,C,200765,0.08,1.6,0.7,6.552,13-Sep-2017 08:56:26
736951.375493403,-111.384166666667,42.5751666666667,5.62,0,NaN,C,200768,0.04,1.6,1.6,5.266,13-Sep-2017 09:00:42
736951.39305544,-111.428833333333,42.5771666666667,6.21,0,NaN,B,200772,0.07,0.8,0.6,5.802,13-Sep-2017 09:25:59
736951.394785764,-111.429166666667,42.5463333333333,8.11,0,NaN,C,200773,0.04,0.7,1.2,7.511,13-Sep-2017 09:28:29
736951.395191667,-111.4185,42.5381666666667,3.86,0,NaN,B,200774,0.1,0.9,0.8,3.69,13-Sep-2017 09:29:04
736951.395721065,-111.421,42.5501666666667,7.57,0,NaN,B,200775,0.07,0.8,0.7,7.025,13-Sep-2017 09:29:50
736951.397721759,-111.425666666667,42.5335,4.38,0,NaN,B,200776,0.12,0.5,1,4.154,13-Sep-2017 09:32:43
736951.400461111,-111.4255,42.521,5.09,0,NaN,C,200777,0.05,0.7,1.5,4.8,13-Sep-2017 09:36:39
736951.401428125,-111.423,42.5888333333333,6.91,0,NaN,B,200778,0.07,0.7,0.6,6.427,13-Sep-2017 09:38:03
736951.403516088,-111.4305,42.573,7.05,0,NaN,C,200779,0.09,1,0.6,6.556,13-Sep-2017 09:41:03
736951.405212731,-111.466666666667,42.6021666666667,6.88,0,NaN,B,200780,0.07,0.9,0.5,6.405,13-Sep-2017 09:43:30
736951.415494329,-111.414333333333,42.5703333333333,7.75,0,NaN,B,200782,0.07,0.9,0.5,7.18,13-Sep-2017 09:58:18
736951.416302199,-111.464166666667,42.5978333333333,8.31,0,NaN,B,200783,0.03,0.6,0.4,7.691,13-Sep-2017 09:59:28
736951.420504398,-111.584333333333,42.5805,42.86,0,NaN,C,200784,0.07,1,1.2,38.774,13-Sep-2017 10:05:31
736951.4211125,-111.391333333333,42.5926666666667,6.24,0,NaN,C,200785,0.06,2.2,1,5.832,13-Sep-2017 10:06:24
736951.429210532,-111.426333333333,42.5336666666667,5.75,0,NaN,B,200786,0.09,0.9,1,5.382,13-Sep-2017 10:18:03
736951.433693866,-111.432833333333,42.5701666666667,6.13,0,NaN,D,200787,0.04,3,1.4,5.737,13-Sep-2017 10:24:31
736951.440556018,-111.4365,42.5773333333333,6.74,0,NaN,B,200789,0.09,0.5,0.5,6.277,13-Sep-2017 10:34:24
736951.445382523,-111.4355,42.5706666666667,7.25,0,NaN,B,200790,0.11,0.6,0.4,6.732,13-Sep-2017 10:41:21
736951.448139236,-111.411333333333,42.5951666666667,4.23,0,NaN,C,200792,0.15,0.6,0.5,4.021,13-Sep-2017 10:45:19
736951.460634144,-111.395833333333,42.587,7.09,0,NaN,C,200793,0.04,1.8,0.8,6.59,13-Sep-2017 11:03:18
736951.474094792,-111.411166666667,42.5193333333333,2.46,0,NaN,B,200796,0.12,0.7,0.8,2.474,13-Sep-2017 11:22:41
736951.474427083,-111.459166666667,42.6188333333333,2.92,0,NaN,B,200797,0.25,0.6,0.7,2.835,13-Sep-2017 11:23:10
736951.478969444,-111.427166666667,42.5238333333333,6.15,0,NaN,B,200799,0.05,0.5,1.4,5.75,13-Sep-2017 11:29:42
736951.479397569,-111.500833333333,42.631,6.51,0,NaN,C,200800,0.04,1.2,0.6,6.065,13-Sep-2017 11:30:19
736951.480303472,-111.421333333333,42.5505,7.84,0,NaN,B,200801,0.05,0.7,0.7,7.268,13-Sep-2017 11:31:38
736951.480612153,-111.4225,42.5778333333333,8.08,0,NaN,C,200802,0.07,2.4,0.7,7.473,13-Sep-2017 11:32:04
736951.486172685,-111.414333333333,42.5776666666667,6.22,0,NaN,B,200803,0.08,0.9,0.5,5.808,13-Sep-2017 11:40:05
736951.49005,-111.4285,42.5926666666667,5.78,0,NaN,B,200804,0.11,0.7,0.5,5.412,13-Sep-2017 11:45:40
736951.498644792,-111.415833333333,42.5625,6.52,0,NaN,B,200807,0.11,0.6,0.7,6.075,13-Sep-2017 11:58:02
736951.499894676,-111.432,42.6125,4.41,0,NaN,B,200808,0.05,0.7,0.6,4.177,13-Sep-2017 11:59:50
736951.506509144,-111.434666666667,42.575,7.07,0,NaN,B,200809,0.09,0.7,0.5,6.574,13-Sep-2017 12:09:22
736951.511873958,-111.4335,42.6145,4.79,0,NaN,B,200810,0.08,0.6,0.4,4.522,13-Sep-2017 12:17:05
736951.51330081,-111.469666666667,42.599,6.99,0,NaN,B,200811,0.09,0.7,0.5,6.501,13-Sep-2017 12:19:09
736951.517916782,-111.443833333333,42.5706666666667,1.46,0,NaN,B,200813,0.17,0.6,1.6,1.526,13-Sep-2017 12:25:48
736951.518094676,-111.444833333333,42.5686666666667,2.47,0,NaN,B,200814,0.11,0.5,0.3,2.433,13-Sep-2017 12:26:03
736951.523929977,-111.440833333333,42.5801666666667,0.6,0,NaN,C,200815,0.23,1.5,0.7,0.751,13-Sep-2017 12:34:27
736951.524644097,-111.443,42.5833333333333,1.61,0,NaN,C,200816,0.05,2,1.3,1.66,13-Sep-2017 12:35:29
736951.525567477,-111.4625,42.6026666666667,6.54,0,NaN,B,200817,0.09,0.5,0.4,6.096,13-Sep-2017 12:36:49
736951.525747917,-111.4435,42.5728333333333,2.85,0,NaN,B,200818,0.1,0.5,0.3,2.776,13-Sep-2017 12:37:04
736951.527420255,-111.467166666667,42.5993333333333,6.84,0,NaN,B,200819,0.09,0.5,0.4,6.367,13-Sep-2017 12:39:29
736951.528228704,-111.441333333333,42.5653333333333,4.17,0,NaN,B,200820,0.1,0.5,0.4,3.966,13-Sep-2017 12:40:38
736951.530323958,-111.433166666667,42.5956666666667,5.72,0,NaN,B,200821,0.06,0.5,0.5,5.354,13-Sep-2017 12:43:39
736951.531242245,-111.395833333333,42.5825,5.55,0,NaN,C,200822,0.03,1.1,0.6,5.207,13-Sep-2017 12:44:59
736951.535642477,-111.4225,42.579,6.22,0,NaN,B,200824,0.05,1,0.6,5.808,13-Sep-2017 12:51:19
736951.535896181,-111.425333333333,42.5855,1.59,0,NaN,B,200825,0.06,0.7,0.4,1.641,13-Sep-2017 12:51:41
736951.537071644,-111.425833333333,42.5786666666667,6.97,0,NaN,B,200826,0.08,0.5,0.5,6.483,13-Sep-2017 12:53:22
736951.545952546,-111.4255,42.5771666666667,7.24,0,NaN,B,200828,0.06,0.8,0.5,6.724,13-Sep-2017 13:06:10
736951.556377083,-111.440333333333,42.5603333333333,3.22,0,NaN,C,200830,0.02,1.4,2.6,3.122,13-Sep-2017 13:21:10
736951.566799537,-111.46,42.6045,6.21,0,NaN,B,200831,0.09,0.9,0.5,5.796,13-Sep-2017 13:36:11
736951.571558565,-111.425166666667,42.5655,8.01,0,NaN,B,200833,0.06,0.8,1.1,7.423,13-Sep-2017 13:43:02
736951.578012963,-111.412333333333,42.5228333333333,3.91,0,NaN,B,200834,0.11,0.7,1.3,3.732,13-Sep-2017 13:52:20
736951.57855162,-111.416333333333,42.5096666666667,6.71,0,NaN,B,200835,0.12,0.6,1.4,6.251,13-Sep-2017 13:53:06
736951.579468056,-111.429833333333,42.53,6.69,0,NaN,B,200836,0.09,0.5,1,6.19,13-Sep-2017 13:54:26
736951.580075694,-111.422833333333,42.5855,6.35,0,NaN,B,200837,0.1,1,0.5,5.923,13-Sep-2017 13:55:18
736951.581084143,-111.467833333333,42.6123333333333,6.69,0,NaN,B,200838,0.1,0.6,0.5,6.232,13-Sep-2017 13:56:45
736951.583186458,-111.420166666667,42.5528333333333,7.45,0,NaN,B,200839,0.06,0.7,1,6.914,13-Sep-2017 13:59:47
736951.595215278,-111.42,42.549,5.78,0,NaN,B,200840,0.11,0.6,1.8,5.401,13-Sep-2017 14:17:06
736951.598148264,-111.427833333333,42.5735,6.28,0,NaN,B,200841,0.09,0.7,0.5,5.864,13-Sep-2017 14:21:20
736951.609482292,-111.4245,42.5811666666667,7.81,0,NaN,C,200842,0.02,1,1.4,7.243,13-Sep-2017 14:37:39
736951.614352778,-111.417166666667,42.5686666666667,7.06,0,NaN,B,200843,0.08,0.7,0.6,6.565,13-Sep-2017 14:44:40
736951.618327199,-111.413666666667,42.5241666666667,2.69,0,NaN,B,200844,0.09,0.5,0.7,2.63,13-Sep-2017 14:50:23
736951.619915741,-111.433666666667,42.5866666666667,3.12,0,NaN,B,200845,0.12,0.5,0.5,3.022,13-Sep-2017 14:52:40
736951.632720602,-111.434833333333,42.5433333333333,7.21,0,NaN,B,200846,0.1,0.5,0.7,6.706,13-Sep-2017 15:11:07
736951.652906134,-111.458333333333,42.5923333333333,7.14,0,NaN,B,200848,0.06,0.9,0.5,6.635,13-Sep-2017 15:40:11
736951.659465394,-111.421,42.5485,6.5,0,NaN,B,200849,0.07,0.6,1.7,6.06,13-Sep-2017 15:49:37
736951.665753935,-111.407333333333,42.5806666666667,6.17,0,NaN,C,200851,0.05,1.6,0.6,5.764,13-Sep-2017 15:58:41
736951.675708333,-111.4495,42.5836666666667,7.29,0,NaN,C,200852,0.07,1.2,0.8,6.773,13-Sep-2017 16:13:01
736951.699566088,-111.4425,42.592,6.47,0,NaN,B,200853,0.1,0.5,0.4,6.034,13-Sep-2017 16:47:22
736951.704428356,-111.421333333333,42.5523333333333,7.31,0,NaN,B,200854,0.05,0.6,0.7,6.796,13-Sep-2017 16:54:22
736951.705309491,-111.434833333333,42.5461666666667,7.57,0,NaN,B,200855,0.11,0.5,0.8,7.026,13-Sep-2017 16:55:38
736951.707742245,-111.419166666667,42.547,7.56,0,NaN,B,200856,0.02,0.5,1.1,7.01,13-Sep-2017 16:59:08
736951.719454861,-111.415833333333,42.5481666666667,4.1,0,NaN,B,200858,0.05,0.6,0.8,3.897,13-Sep-2017 17:16:00
736951.727635301,-111.419,42.5858333333333,6.76,0,NaN,B,200859,0.07,1,0.5,6.289,13-Sep-2017 17:27:47
736951.738251968,-111.423833333333,42.564,7.97,0,NaN,B,200860,0.09,0.9,0.6,7.378,13-Sep-2017 17:43:04
736951.747122917,-111.387166666667,42.6121666666667,1.97,0,NaN,D,200862,0.78,2.3,3.5,1.972,13-Sep-2017 17:55:51
736951.792908449,-111.428833333333,42.5731666666667,6.39,0,NaN,B,200864,0.09,0.5,0.4,5.961,13-Sep-2017 19:01:47
736951.804915509,-111.425833333333,42.5511666666667,8.16,0,NaN,B,200866,0.08,0.7,1,7.551,13-Sep-2017 19:19:04
736951.813293403,-111.422333333333,42.5933333333333,6.19,0,NaN,B,200867,0.11,0.7,0.5,5.784,13-Sep-2017 19:31:08
736951.82201412,-111.453,42.6006666666667,6.88,0,NaN,A,200869,0.08,0.5,0.3,6.404,13-Sep-2017 19:43:42
736951.836582292,-111.4415,42.5866666666667,2.16,0,NaN,B,200870,0.08,0.4,0.2,2.158,13-Sep-2017 20:04:40
736951.837849884,-111.439333333333,42.571,7.62,0,NaN,B,200871,0.08,0.4,0.5,7.073,13-Sep-2017 20:06:30
736951.860198843,-111.4305,42.574,2.13,0,NaN,B,200872,0.1,0.6,0.4,2.129,13-Sep-2017 20:38:41
736951.865483681,-111.463166666667,42.5543333333333,6.71,0,NaN,B,200873,0.1,0.4,1.1,6.249,13-Sep-2017 20:46:17
736951.869322106,-111.4205,42.576,6.49,0,NaN,B,200874,0.03,0.9,0.5,6.043,13-Sep-2017 20:51:49
736951.870459491,-111.4045,42.583,6.36,0,NaN,C,200875,0.04,1,0.6,5.932,13-Sep-2017 20:53:27
736951.879270833,-111.4485,42.5955,6.05,0,NaN,B,200876,0.13,0.6,0.6,5.653,13-Sep-2017 21:06:08
736951.904682176,-111.434666666667,42.572,7.26,0,NaN,B,200877,0.09,0.9,0.6,6.743,13-Sep-2017 21:42:44
736951.925490972,-111.4235,42.5485,7.79,0,NaN,B,200878,0.04,0.8,0.8,7.22,13-Sep-2017 22:12:42
736951.929522569,-111.493666666667,42.6363333333333,1.3,0,NaN,C,200879,0.26,1.3,1.2,1.381,13-Sep-2017 22:18:30
736951.930762384,-111.428666666667,42.5465,7.36,0,NaN,B,200880,0.05,0.4,1.3,6.834,13-Sep-2017 22:20:17
736951.943161343,-111.439666666667,42.5416666666667,5.5,0,NaN,C,200881,0.1,0.9,1.1,5.163,13-Sep-2017 22:38:09
736952.020487153,-111.432,42.5663333333333,6.6,0,NaN,C,200882,0.04,1.1,0.5,6.139,14-Sep-2017 00:29:30
736952.043368866,-111.456166666667,42.6176666666667,5.9,0,NaN,B,200885,0.06,0.5,0.4,5.521,14-Sep-2017 01:02:27
736952.049629514,-111.440333333333,42.5635,4.98,0,NaN,B,200886,0.11,0.7,0.5,4.686,14-Sep-2017 01:11:27
736952.068268866,-111.44,42.5835,4.65,0,NaN,B,200887,0.07,0.5,0.7,4.396,14-Sep-2017 01:38:18
736952.0727,-111.408666666667,42.604,7.59,0,NaN,C,200889,0.06,1.2,0.5,7.047,14-Sep-2017 01:44:41
736952.078356366,-111.426,42.5715,6.91,0,NaN,B,200891,0.13,1.1,0.6,6.428,14-Sep-2017 01:52:49
736952.085889583,-111.4595,42.606,6.34,0,NaN,B,200892,0.08,1,0.5,5.914,14-Sep-2017 02:03:40
736952.087548611,-111.4205,42.5995,5.8,0,NaN,C,200893,0.08,1,0.5,5.425,14-Sep-2017 02:06:04
736952.09144919,-111.478,42.6311666666667,3.46,0,NaN,B,200894,0.06,0.7,0.4,3.318,14-Sep-2017 02:11:41
736952.102851273,-111.43,42.5908333333333,7.78,0,NaN,B,200895,0.08,0.6,0.6,7.214,14-Sep-2017 02:28:06
736952.105197454,-111.430833333333,42.5191666666667,2.82,0,NaN,C,200896,0.08,0.5,2,2.794,14-Sep-2017 02:31:29
736952.107901736,-111.3895,42.6041666666667,8.26,0,NaN,C,200897,0.13,1.8,0.8,7.642,14-Sep-2017 02:35:22
736952.114171991,-111.423833333333,42.5313333333333,6.35,0,NaN,B,200899,0.11,0.5,0.9,5.933,14-Sep-2017 02:44:24
736952.120152893,-111.433833333333,42.5246666666667,7.64,0,NaN,C,200900,0.04,1.4,1.3,7.087,14-Sep-2017 02:53:01
736952.120969213,-112.300666666667,42.8695,43.98,0,NaN,D,200901,0.65,2.6,4.3,43.677,14-Sep-2017 02:54:11
736952.123853935,-111.427833333333,42.5258333333333,6.84,0,NaN,B,200902,0.07,0.5,0.9,6.366,14-Sep-2017 02:58:20
736952.125990625,-111.406333333333,42.5335,5.77,0,NaN,B,200903,0.08,0.7,0.9,5.405,14-Sep-2017 03:01:25
736952.127308912,-111.3905,42.5451666666667,6.35,0,NaN,D,200904,0.11,2.7,1,5.93,14-Sep-2017 03:03:19
736952.127772338,-111.433,42.5125,5.36,0,NaN,B,200905,0.06,0.9,1.3,4.979,14-Sep-2017 03:03:59
736952.128230671,-111.450666666667,42.5871666666667,6.75,0,NaN,B,200906,0.1,0.7,0.5,6.28,14-Sep-2017 03:04:39
736952.129253125,-111.423,42.5161666666667,5.2,0,NaN,B,200907,0.13,0.7,1.3,4.895,14-Sep-2017 03:06:07
736952.129620255,-111.415666666667,42.5295,5.64,0,NaN,B,200908,0.09,0.5,0.7,5.283,14-Sep-2017 03:06:39
736952.130868866,-111.424166666667,42.5161666666667,6.05,0,NaN,B,200909,0.06,0.4,1,5.652,14-Sep-2017 03:08:27
736952.13218588,-111.4305,42.5271666666667,3.65,0,NaN,B,200910,0.04,0.6,1.5,3.502,14-Sep-2017 03:10:20
736952.137514236,-111.419333333333,42.5175,5.29,0,NaN,B,200913,0.14,0.6,1.2,4.966,14-Sep-2017 03:18:01
736952.137790625,-111.417833333333,42.5203333333333,5.91,0,NaN,B,200914,0.13,0.7,1.2,5.533,14-Sep-2017 03:18:25
736952.140067824,-111.430666666667,42.5315,6.07,0,NaN,B,200915,0.09,0.4,0.8,5.675,14-Sep-2017 03:21:41
736952.144784028,-111.426833333333,42.5246666666667,6.15,0,NaN,B,200916,0.09,0.5,1,5.749,14-Sep-2017 03:28:29
736952.145354398,-111.386166666667,42.5311666666667,5.55,0,NaN,C,200917,0.05,2.4,1.2,5.197,14-Sep-2017 03:29:18
736952.14678912,-111.419,42.5281666666667,5.81,0,NaN,B,200919,0.1,0.5,0.8,5.438,14-Sep-2017 03:31:22
736952.147911343,-111.4285,42.5148333333333,6.27,0,NaN,B,200920,0.1,0.5,1,5.853,14-Sep-2017 03:32:59
736952.148467014,-111.426,42.5296666666667,5.69,0,NaN,B,200921,0.09,0.5,1,5.34,14-Sep-2017 03:33:47
736952.154701852,-111.409166666667,42.5213333333333,5.09,0,NaN,B,200923,0.1,0.7,1,4.791,14-Sep-2017 03:42:46
736952.159984375,-111.405666666667,42.5221666666667,4.85,0,NaN,B,200925,0.08,0.7,1.9,4.575,14-Sep-2017 03:50:22
736952.16065463,-111.424,42.5325,6.29,0,NaN,B,200926,0.11,0.9,1,5.866,14-Sep-2017 03:51:20
736952.161798843,-111.420666666667,42.5273333333333,5.9,0,NaN,B,200927,0.1,0.5,0.9,5.525,14-Sep-2017 03:52:59
736952.163167245,-111.424666666667,42.5243333333333,3.32,0,NaN,C,200928,0.16,0.5,2.3,3.197,14-Sep-2017 03:54:57
736952.166960532,-111.425333333333,42.5343333333333,6.32,0,NaN,B,200929,0.13,0.6,0.8,5.898,14-Sep-2017 04:00:25
736952.168501273,-111.4265,42.5286666666667,6.17,0,NaN,B,200930,0.09,0.7,0.7,5.77,14-Sep-2017 04:02:38
736952.171093518,-111.421666666667,42.527,6.36,0,NaN,B,200931,0.12,0.5,1,5.935,14-Sep-2017 04:06:22
736952.171746296,-111.423833333333,42.5385,6.61,0,NaN,B,200932,0.04,0.6,0.6,6.157,14-Sep-2017 04:07:18
736952.172691782,-111.431333333333,42.5955,5.5,0,NaN,B,200933,0.08,0.7,0.4,5.154,14-Sep-2017 04:08:40
736952.176047338,-111.416166666667,42.5168333333333,6.37,0,NaN,C,200934,0.05,0.7,1.6,5.943,14-Sep-2017 04:13:30
736952.180768056,-111.423333333333,42.529,6.07,0,NaN,B,200935,0.11,0.6,1.2,5.668,14-Sep-2017 04:20:18
736952.19309294,-111.398,42.5385,7.2,0,NaN,B,200937,0.04,0.9,0.7,6.69,14-Sep-2017 04:38:03
736952.195918866,-111.420666666667,42.5278333333333,5.03,0,NaN,B,200939,0.09,0.5,1.3,4.742,14-Sep-2017 04:42:07
736952.196373958,-111.423666666667,42.5305,6.52,0,NaN,B,200940,0.1,0.6,1,6.082,14-Sep-2017 04:42:46
736952.196988773,-111.422833333333,42.5266666666667,6.48,0,NaN,B,200941,0.06,0.5,0.9,6.047,14-Sep-2017 04:43:39
736952.197507407,-111.4235,42.5195,5.04,0,NaN,B,200942,0.07,0.7,1.6,4.74,14-Sep-2017 04:44:24
736952.211097106,-111.420833333333,42.5235,5.3,0,NaN,B,200945,0.11,0.6,1.6,4.98,14-Sep-2017 05:03:58
736952.216464236,-111.4245,42.5885,5.78,0,NaN,B,200947,0.08,0.6,0.6,5.413,14-Sep-2017 05:11:42
736952.218109838,-111.403333333333,42.505,4.17,0,NaN,C,200948,0.08,1.8,4.5,3.955,14-Sep-2017 05:14:04
736952.221410185,-111.418166666667,42.5171666666667,5.35,0,NaN,B,200949,0.09,0.5,1.1,5.017,14-Sep-2017 05:18:49
736952.222967477,-111.426333333333,42.5358333333333,6.5,0,NaN,B,200950,0.06,0.6,0.6,6.069,14-Sep-2017 05:21:04
736952.224427199,-111.420666666667,42.527,6.6,0,NaN,B,200951,0.12,0.6,1.1,6.151,14-Sep-2017 05:23:10
736952.227766782,-111.4165,42.568,6.94,0,NaN,B,200954,0.08,0.6,0.6,6.459,14-Sep-2017 05:27:59
